No,Sex,Genotype,Food,Rep,time
28.0,M,2O,III,4.0,59.0
28.0,M,2O,III,4.0,64.0
28.0,M,2O,III,4.0,64.0
28.0,M,2O,III,4.0,64.0
28.0,M,2O,III,4.0,64.0
28.0,M,2O,III,4.0,64.0
28.0,M,2O,III,4.0,64.0
28.0,M,2O,III,4.0,66.0
28.0,M,2O,III,4.0,71.0
28.0,M,2O,III,4.0,71.0
28.0,M,2O,III,4.0,73.0
28.0,M,2O,III,4.0,75.0
28.0,M,2O,III,4.0,78.0
28.0,M,2O,III,4.0,82.0
32.0,M,22,III,1.0,8.0
32.0,M,22,III,1.0,12.0
32.0,M,22,III,1.0,17.0
32.0,M,22,III,1.0,28.0
32.0,M,22,III,1.0,28.0
32.0,M,22,III,1.0,28.0
32.0,M,22,III,1.0,31.0
32.0,M,22,III,1.0,31.0
32.0,M,22,III,1.0,31.0
32.0,M,22,III,1.0,31.0
32.0,M,22,III,1.0,34.0
32.0,M,22,III,1.0,34.0
32.0,M,22,III,1.0,36.0
32.0,M,22,III,1.0,36.0
32.0,M,22,III,1.0,36.0
32.0,M,22,III,1.0,36.0
32.0,M,22,III,1.0,36.0
32.0,M,22,III,1.0,36.0
32.0,M,22,III,1.0,36.0
32.0,M,22,III,1.0,39.0
32.0,M,22,III,1.0,42.0
32.0,M,22,III,1.0,42.0
32.0,M,22,III,1.0,42.0
32.0,M,22,III,1.0,42.0
32.0,M,22,III,1.0,42.0
32.0,M,22,III,1.0,45.0
32.0,M,22,III,1.0,45.0
32.0,M,22,III,1.0,45.0
32.0,M,22,III,1.0,47.0
32.0,M,22,III,1.0,47.0
32.0,M,22,III,1.0,47.0
32.0,M,22,III,1.0,47.0
32.0,M,22,III,1.0,50.0
32.0,M,22,III,1.0,50.0
32.0,M,22,III,1.0,50.0
32.0,M,22,III,1.0,50.0
32.0,M,22,III,1.0,50.0
32.0,M,22,III,1.0,50.0
32.0,M,22,III,1.0,52.0
32.0,M,22,III,1.0,52.0
32.0,M,22,III,1.0,52.0
32.0,M,22,III,1.0,52.0
32.0,M,22,III,1.0,52.0
32.0,M,22,III,1.0,57.0
32.0,M,22,III,1.0,57.0
32.0,M,22,III,1.0,57.0
32.0,M,22,III,1.0,57.0
32.0,M,22,III,1.0,59.0
32.0,M,22,III,1.0,59.0
32.0,M,22,III,1.0,61.0
32.0,M,22,III,1.0,61.0
32.0,M,22,III,1.0,64.0
32.0,M,22,III,1.0,66.0
32.0,M,22,III,1.0,78.0
34.0,M,22,III,2.0,12.0
34.0,M,22,III,2.0,15.0
34.0,M,22,III,2.0,15.0
34.0,M,22,III,2.0,15.0
34.0,M,22,III,2.0,17.0
34.0,M,22,III,2.0,19.0
34.0,M,22,III,2.0,19.0
34.0,M,22,III,2.0,22.0
34.0,M,22,III,2.0,22.0
34.0,M,22,III,2.0,22.0
34.0,M,22,III,2.0,22.0
34.0,M,22,III,2.0,22.0
34.0,M,22,III,2.0,22.0
34.0,M,22,III,2.0,24.0
34.0,M,22,III,2.0,24.0
34.0,M,22,III,2.0,24.0
34.0,M,22,III,2.0,24.0
34.0,M,22,III,2.0,26.0
34.0,M,22,III,2.0,26.0
34.0,M,22,III,2.0,26.0
34.0,M,22,III,2.0,26.0
34.0,M,22,III,2.0,28.0
34.0,M,22,III,2.0,28.0
34.0,M,22,III,2.0,28.0
34.0,M,22,III,2.0,28.0
34.0,M,22,III,2.0,28.0
34.0,M,22,III,2.0,31.0
34.0,M,22,III,2.0,31.0
34.0,M,22,III,2.0,31.0
34.0,M,22,III,2.0,31.0
34.0,M,22,III,2.0,31.0
34.0,M,22,III,2.0,31.0
34.0,M,22,III,2.0,31.0
34.0,M,22,III,2.0,31.0
34.0,M,22,III,2.0,31.0
34.0,M,22,III,2.0,34.0
34.0,M,22,III,2.0,34.0
34.0,M,22,III,2.0,34.0
34.0,M,22,III,2.0,34.0
34.0,M,22,III,2.0,34.0
34.0,M,22,III,2.0,34.0
34.0,M,22,III,2.0,36.0
34.0,M,22,III,2.0,36.0
34.0,M,22,III,2.0,36.0
34.0,M,22,III,2.0,36.0
34.0,M,22,III,2.0,36.0
34.0,M,22,III,2.0,36.0
34.0,M,22,III,2.0,36.0
34.0,M,22,III,2.0,36.0
34.0,M,22,III,2.0,39.0
34.0,M,22,III,2.0,39.0
34.0,M,22,III,2.0,39.0
34.0,M,22,III,2.0,42.0
34.0,M,22,III,2.0,42.0
34.0,M,22,III,2.0,42.0
34.0,M,22,III,2.0,42.0
34.0,M,22,III,2.0,42.0
34.0,M,22,III,2.0,42.0
34.0,M,22,III,2.0,42.0
34.0,M,22,III,2.0,42.0
34.0,M,22,III,2.0,42.0
34.0,M,22,III,2.0,42.0
34.0,M,22,III,2.0,45.0
34.0,M,22,III,2.0,45.0
34.0,M,22,III,2.0,47.0
34.0,M,22,III,2.0,50.0
36.0,M,22,III,3.0,17.0
36.0,M,22,III,3.0,17.0
36.0,M,22,III,3.0,22.0
36.0,M,22,III,3.0,22.0
36.0,M,22,III,3.0,22.0
36.0,M,22,III,3.0,22.0
36.0,M,22,III,3.0,22.0
36.0,M,22,III,3.0,22.0
36.0,M,22,III,3.0,22.0
36.0,M,22,III,3.0,24.0
36.0,M,22,III,3.0,24.0
36.0,M,22,III,3.0,26.0
36.0,M,22,III,3.0,28.0
36.0,M,22,III,3.0,28.0
36.0,M,22,III,3.0,28.0
36.0,M,22,III,3.0,31.0
36.0,M,22,III,3.0,31.0
36.0,M,22,III,3.0,34.0
36.0,M,22,III,3.0,34.0
36.0,M,22,III,3.0,34.0
36.0,M,22,III,3.0,34.0
36.0,M,22,III,3.0,34.0
36.0,M,22,III,3.0,34.0
36.0,M,22,III,3.0,36.0
36.0,M,22,III,3.0,36.0
36.0,M,22,III,3.0,36.0
36.0,M,22,III,3.0,39.0
36.0,M,22,III,3.0,39.0
36.0,M,22,III,3.0,39.0
36.0,M,22,III,3.0,39.0
36.0,M,22,III,3.0,39.0
36.0,M,22,III,3.0,39.0
36.0,M,22,III,3.0,42.0
36.0,M,22,III,3.0,42.0
36.0,M,22,III,3.0,42.0
36.0,M,22,III,3.0,42.0
36.0,M,22,III,3.0,42.0
36.0,M,22,III,3.0,42.0
36.0,M,22,III,3.0,42.0
36.0,M,22,III,3.0,45.0
36.0,M,22,III,3.0,45.0
36.0,M,22,III,3.0,45.0
36.0,M,22,III,3.0,45.0
36.0,M,22,III,3.0,45.0
36.0,M,22,III,3.0,47.0
36.0,M,22,III,3.0,50.0
36.0,M,22,III,3.0,50.0
36.0,M,22,III,3.0,50.0
36.0,M,22,III,3.0,54.0
36.0,M,22,III,3.0,59.0
36.0,M,22,III,3.0,59.0
36.0,M,22,III,3.0,61.0
36.0,M,22,III,3.0,68.0
38.0,M,22,III,4.0,8.0
38.0,M,22,III,4.0,8.0
38.0,M,22,III,4.0,8.0
38.0,M,22,III,4.0,10.0
38.0,M,22,III,4.0,15.0
38.0,M,22,III,4.0,15.0
38.0,M,22,III,4.0,22.0
38.0,M,22,III,4.0,26.0
38.0,M,22,III,4.0,26.0
38.0,M,22,III,4.0,28.0
38.0,M,22,III,4.0,31.0
38.0,M,22,III,4.0,31.0
38.0,M,22,III,4.0,34.0
38.0,M,22,III,4.0,34.0
38.0,M,22,III,4.0,34.0
38.0,M,22,III,4.0,34.0
38.0,M,22,III,4.0,34.0
38.0,M,22,III,4.0,34.0
38.0,M,22,III,4.0,34.0
38.0,M,22,III,4.0,36.0
38.0,M,22,III,4.0,36.0
38.0,M,22,III,4.0,39.0
38.0,M,22,III,4.0,39.0
38.0,M,22,III,4.0,39.0
38.0,M,22,III,4.0,39.0
38.0,M,22,III,4.0,42.0
38.0,M,22,III,4.0,42.0
38.0,M,22,III,4.0,42.0
38.0,M,22,III,4.0,42.0
38.0,M,22,III,4.0,42.0
38.0,M,22,III,4.0,42.0
38.0,M,22,III,4.0,42.0
38.0,M,22,III,4.0,42.0
38.0,M,22,III,4.0,42.0
38.0,M,22,III,4.0,42.0
38.0,M,22,III,4.0,42.0
38.0,M,22,III,4.0,42.0
38.0,M,22,III,4.0,45.0
38.0,M,22,III,4.0,45.0
38.0,M,22,III,4.0,45.0
38.0,M,22,III,4.0,45.0
38.0,M,22,III,4.0,47.0
38.0,M,22,III,4.0,47.0
38.0,M,22,III,4.0,47.0
38.0,M,22,III,4.0,47.0
38.0,M,22,III,4.0,47.0
38.0,M,22,III,4.0,50.0
38.0,M,22,III,4.0,50.0
38.0,M,22,III,4.0,50.0
38.0,M,22,III,4.0,50.0
38.0,M,22,III,4.0,50.0
38.0,M,22,III,4.0,52.0
38.0,M,22,III,4.0,54.0
38.0,M,22,III,4.0,57.0
38.0,M,22,III,4.0,57.0
38.0,M,22,III,4.0,59.0
38.0,M,22,III,4.0,59.0
38.0,M,22,III,4.0,61.0
38.0,M,22,III,4.0,64.0
38.0,M,22,III,4.0,66.0
38.0,M,22,III,4.0,66.0
1.0,F,OO,I,1.0,17.0
1.0,F,OO,I,1.0,19.0
1.0,F,OO,I,1.0,22.0
1.0,F,OO,I,1.0,22.0
1.0,F,OO,I,1.0,22.0
1.0,F,OO,I,1.0,24.0
1.0,F,OO,I,1.0,24.0
1.0,F,OO,I,1.0,24.0
1.0,F,OO,I,1.0,24.0
1.0,F,OO,I,1.0,26.0
1.0,F,OO,I,1.0,28.0
1.0,F,OO,I,1.0,28.0
1.0,F,OO,I,1.0,28.0
1.0,F,OO,I,1.0,28.0
1.0,F,OO,I,1.0,28.0
1.0,F,OO,I,1.0,28.0
1.0,F,OO,I,1.0,28.0
1.0,F,OO,I,1.0,28.0
1.0,F,OO,I,1.0,28.0
1.0,F,OO,I,1.0,28.0
1.0,F,OO,I,1.0,31.0
1.0,F,OO,I,1.0,31.0
1.0,F,OO,I,1.0,31.0
1.0,F,OO,I,1.0,31.0
1.0,F,OO,I,1.0,34.0
1.0,F,OO,I,1.0,34.0
1.0,F,OO,I,1.0,34.0
1.0,F,OO,I,1.0,34.0
1.0,F,OO,I,1.0,34.0
1.0,F,OO,I,1.0,36.0
1.0,F,OO,I,1.0,39.0
1.0,F,OO,I,1.0,39.0
1.0,F,OO,I,1.0,42.0
1.0,F,OO,I,1.0,42.0
1.0,F,OO,I,1.0,42.0
1.0,F,OO,I,1.0,42.0
1.0,F,OO,I,1.0,45.0
1.0,F,OO,I,1.0,45.0
1.0,F,OO,I,1.0,47.0
1.0,F,OO,I,1.0,50.0
1.0,F,OO,I,1.0,50.0
1.0,F,OO,I,1.0,50.0
1.0,F,OO,I,1.0,50.0
1.0,F,OO,I,1.0,50.0
1.0,F,OO,I,1.0,52.0
1.0,F,OO,I,1.0,52.0
1.0,F,OO,I,1.0,57.0
1.0,F,OO,I,1.0,57.0
1.0,F,OO,I,1.0,57.0
1.0,F,OO,I,1.0,57.0
1.0,F,OO,I,1.0,59.0
1.0,F,OO,I,1.0,59.0
1.0,F,OO,I,1.0,59.0
1.0,F,OO,I,1.0,59.0
1.0,F,OO,I,1.0,61.0
1.0,F,OO,I,1.0,64.0
1.0,F,OO,I,1.0,66.0
1.0,F,OO,I,1.0,66.0
3.0,F,OO,I,2.0,15.0
3.0,F,OO,I,2.0,15.0
3.0,F,OO,I,2.0,15.0
3.0,F,OO,I,2.0,17.0
3.0,F,OO,I,2.0,17.0
3.0,F,OO,I,2.0,19.0
3.0,F,OO,I,2.0,19.0
3.0,F,OO,I,2.0,22.0
3.0,F,OO,I,2.0,22.0
3.0,F,OO,I,2.0,22.0
3.0,F,OO,I,2.0,22.0
3.0,F,OO,I,2.0,22.0
3.0,F,OO,I,2.0,22.0
3.0,F,OO,I,2.0,22.0
3.0,F,OO,I,2.0,24.0
3.0,F,OO,I,2.0,24.0
3.0,F,OO,I,2.0,24.0
3.0,F,OO,I,2.0,24.0
3.0,F,OO,I,2.0,24.0
3.0,F,OO,I,2.0,24.0
3.0,F,OO,I,2.0,24.0
3.0,F,OO,I,2.0,24.0
3.0,F,OO,I,2.0,24.0
3.0,F,OO,I,2.0,24.0
3.0,F,OO,I,2.0,26.0
3.0,F,OO,I,2.0,26.0
3.0,F,OO,I,2.0,26.0
3.0,F,OO,I,2.0,28.0
3.0,F,OO,I,2.0,28.0
3.0,F,OO,I,2.0,28.0
3.0,F,OO,I,2.0,31.0
3.0,F,OO,I,2.0,31.0
3.0,F,OO,I,2.0,31.0
3.0,F,OO,I,2.0,31.0
3.0,F,OO,I,2.0,31.0
3.0,F,OO,I,2.0,31.0
3.0,F,OO,I,2.0,31.0
3.0,F,OO,I,2.0,31.0
3.0,F,OO,I,2.0,34.0
3.0,F,OO,I,2.0,34.0
3.0,F,OO,I,2.0,34.0
3.0,F,OO,I,2.0,34.0
3.0,F,OO,I,2.0,36.0
3.0,F,OO,I,2.0,36.0
3.0,F,OO,I,2.0,42.0
3.0,F,OO,I,2.0,45.0
3.0,F,OO,I,2.0,47.0
3.0,F,OO,I,2.0,47.0
3.0,F,OO,I,2.0,47.0
3.0,F,OO,I,2.0,47.0
3.0,F,OO,I,2.0,47.0
3.0,F,OO,I,2.0,50.0
3.0,F,OO,I,2.0,52.0
3.0,F,OO,I,2.0,52.0
3.0,F,OO,I,2.0,54.0
3.0,F,OO,I,2.0,54.0
3.0,F,OO,I,2.0,57.0
3.0,F,OO,I,2.0,64.0
5.0,F,OO,I,3.0,10.0
5.0,F,OO,I,3.0,12.0
5.0,F,OO,I,3.0,15.0
5.0,F,OO,I,3.0,15.0
5.0,F,OO,I,3.0,17.0
5.0,F,OO,I,3.0,17.0
5.0,F,OO,I,3.0,17.0
5.0,F,OO,I,3.0,17.0
5.0,F,OO,I,3.0,19.0
5.0,F,OO,I,3.0,19.0
5.0,F,OO,I,3.0,19.0
5.0,F,OO,I,3.0,19.0
5.0,F,OO,I,3.0,19.0
5.0,F,OO,I,3.0,19.0
5.0,F,OO,I,3.0,22.0
5.0,F,OO,I,3.0,22.0
5.0,F,OO,I,3.0,22.0
5.0,F,OO,I,3.0,24.0
5.0,F,OO,I,3.0,24.0
5.0,F,OO,I,3.0,24.0
5.0,F,OO,I,3.0,24.0
5.0,F,OO,I,3.0,26.0
5.0,F,OO,I,3.0,26.0
5.0,F,OO,I,3.0,28.0
5.0,F,OO,I,3.0,28.0
5.0,F,OO,I,3.0,28.0
5.0,F,OO,I,3.0,28.0
5.0,F,OO,I,3.0,28.0
5.0,F,OO,I,3.0,28.0
5.0,F,OO,I,3.0,28.0
5.0,F,OO,I,3.0,31.0
5.0,F,OO,I,3.0,34.0
5.0,F,OO,I,3.0,36.0
5.0,F,OO,I,3.0,36.0
5.0,F,OO,I,3.0,36.0
5.0,F,OO,I,3.0,36.0
5.0,F,OO,I,3.0,36.0
5.0,F,OO,I,3.0,36.0
5.0,F,OO,I,3.0,36.0
5.0,F,OO,I,3.0,36.0
5.0,F,OO,I,3.0,39.0
5.0,F,OO,I,3.0,39.0
5.0,F,OO,I,3.0,42.0
5.0,F,OO,I,3.0,42.0
5.0,F,OO,I,3.0,42.0
5.0,F,OO,I,3.0,45.0
5.0,F,OO,I,3.0,45.0
5.0,F,OO,I,3.0,45.0
5.0,F,OO,I,3.0,45.0
5.0,F,OO,I,3.0,45.0
5.0,F,OO,I,3.0,47.0
5.0,F,OO,I,3.0,52.0
5.0,F,OO,I,3.0,52.0
5.0,F,OO,I,3.0,54.0
5.0,F,OO,I,3.0,57.0
5.0,F,OO,I,3.0,61.0
5.0,F,OO,I,3.0,61.0
5.0,F,OO,I,3.0,64.0
5.0,F,OO,I,3.0,68.0
7.0,F,OO,I,4.0,12.0
7.0,F,OO,I,4.0,15.0
7.0,F,OO,I,4.0,15.0
7.0,F,OO,I,4.0,17.0
7.0,F,OO,I,4.0,17.0
7.0,F,OO,I,4.0,19.0
7.0,F,OO,I,4.0,19.0
7.0,F,OO,I,4.0,19.0
7.0,F,OO,I,4.0,19.0
7.0,F,OO,I,4.0,22.0
7.0,F,OO,I,4.0,22.0
7.0,F,OO,I,4.0,24.0
7.0,F,OO,I,4.0,24.0
7.0,F,OO,I,4.0,24.0
7.0,F,OO,I,4.0,26.0
7.0,F,OO,I,4.0,26.0
7.0,F,OO,I,4.0,28.0
7.0,F,OO,I,4.0,28.0
7.0,F,OO,I,4.0,28.0
7.0,F,OO,I,4.0,28.0
7.0,F,OO,I,4.0,28.0
7.0,F,OO,I,4.0,28.0
7.0,F,OO,I,4.0,28.0
7.0,F,OO,I,4.0,28.0
7.0,F,OO,I,4.0,28.0
7.0,F,OO,I,4.0,28.0
7.0,F,OO,I,4.0,28.0
7.0,F,OO,I,4.0,28.0
7.0,F,OO,I,4.0,28.0
7.0,F,OO,I,4.0,31.0
7.0,F,OO,I,4.0,31.0
7.0,F,OO,I,4.0,31.0
7.0,F,OO,I,4.0,31.0
7.0,F,OO,I,4.0,31.0
7.0,F,OO,I,4.0,31.0
7.0,F,OO,I,4.0,31.0
7.0,F,OO,I,4.0,31.0
7.0,F,OO,I,4.0,31.0
7.0,F,OO,I,4.0,34.0
7.0,F,OO,I,4.0,34.0
7.0,F,OO,I,4.0,34.0
7.0,F,OO,I,4.0,34.0
7.0,F,OO,I,4.0,34.0
7.0,F,OO,I,4.0,34.0
7.0,F,OO,I,4.0,34.0
7.0,F,OO,I,4.0,36.0
7.0,F,OO,I,4.0,36.0
7.0,F,OO,I,4.0,36.0
7.0,F,OO,I,4.0,36.0
7.0,F,OO,I,4.0,36.0
7.0,F,OO,I,4.0,39.0
7.0,F,OO,I,4.0,39.0
7.0,F,OO,I,4.0,42.0
7.0,F,OO,I,4.0,42.0
7.0,F,OO,I,4.0,45.0
7.0,F,OO,I,4.0,47.0
7.0,F,OO,I,4.0,47.0
7.0,F,OO,I,4.0,50.0
11.0,F,O2,I,1.0,22.0
11.0,F,O2,I,1.0,22.0
11.0,F,O2,I,1.0,28.0
11.0,F,O2,I,1.0,28.0
11.0,F,O2,I,1.0,28.0
11.0,F,O2,I,1.0,28.0
11.0,F,O2,I,1.0,31.0
11.0,F,O2,I,1.0,36.0
11.0,F,O2,I,1.0,42.0
11.0,F,O2,I,1.0,42.0
11.0,F,O2,I,1.0,45.0
11.0,F,O2,I,1.0,45.0
11.0,F,O2,I,1.0,45.0
11.0,F,O2,I,1.0,45.0
11.0,F,O2,I,1.0,45.0
11.0,F,O2,I,1.0,45.0
11.0,F,O2,I,1.0,47.0
11.0,F,O2,I,1.0,47.0
11.0,F,O2,I,1.0,47.0
11.0,F,O2,I,1.0,47.0
11.0,F,O2,I,1.0,50.0
11.0,F,O2,I,1.0,50.0
11.0,F,O2,I,1.0,50.0
11.0,F,O2,I,1.0,50.0
11.0,F,O2,I,1.0,50.0
11.0,F,O2,I,1.0,50.0
11.0,F,O2,I,1.0,50.0
11.0,F,O2,I,1.0,50.0
11.0,F,O2,I,1.0,50.0
11.0,F,O2,I,1.0,52.0
11.0,F,O2,I,1.0,52.0
11.0,F,O2,I,1.0,52.0
11.0,F,O2,I,1.0,52.0
11.0,F,O2,I,1.0,52.0
11.0,F,O2,I,1.0,52.0
11.0,F,O2,I,1.0,52.0
11.0,F,O2,I,1.0,52.0
11.0,F,O2,I,1.0,54.0
11.0,F,O2,I,1.0,54.0
11.0,F,O2,I,1.0,54.0
11.0,F,O2,I,1.0,54.0
11.0,F,O2,I,1.0,54.0
11.0,F,O2,I,1.0,54.0
11.0,F,O2,I,1.0,57.0
11.0,F,O2,I,1.0,57.0
11.0,F,O2,I,1.0,57.0
11.0,F,O2,I,1.0,57.0
11.0,F,O2,I,1.0,57.0
11.0,F,O2,I,1.0,57.0
11.0,F,O2,I,1.0,59.0
11.0,F,O2,I,1.0,59.0
11.0,F,O2,I,1.0,59.0
11.0,F,O2,I,1.0,61.0
11.0,F,O2,I,1.0,61.0
11.0,F,O2,I,1.0,61.0
11.0,F,O2,I,1.0,66.0
13.0,F,O2,I,2.0,19.0
13.0,F,O2,I,2.0,22.0
13.0,F,O2,I,2.0,22.0
13.0,F,O2,I,2.0,22.0
13.0,F,O2,I,2.0,26.0
13.0,F,O2,I,2.0,26.0
13.0,F,O2,I,2.0,28.0
13.0,F,O2,I,2.0,28.0
13.0,F,O2,I,2.0,28.0
13.0,F,O2,I,2.0,28.0
13.0,F,O2,I,2.0,31.0
13.0,F,O2,I,2.0,31.0
13.0,F,O2,I,2.0,31.0
13.0,F,O2,I,2.0,31.0
13.0,F,O2,I,2.0,34.0
13.0,F,O2,I,2.0,34.0
13.0,F,O2,I,2.0,34.0
13.0,F,O2,I,2.0,34.0
13.0,F,O2,I,2.0,34.0
13.0,F,O2,I,2.0,34.0
13.0,F,O2,I,2.0,34.0
13.0,F,O2,I,2.0,34.0
13.0,F,O2,I,2.0,34.0
13.0,F,O2,I,2.0,34.0
13.0,F,O2,I,2.0,36.0
13.0,F,O2,I,2.0,36.0
13.0,F,O2,I,2.0,36.0
13.0,F,O2,I,2.0,36.0
13.0,F,O2,I,2.0,36.0
13.0,F,O2,I,2.0,36.0
13.0,F,O2,I,2.0,36.0
13.0,F,O2,I,2.0,36.0
13.0,F,O2,I,2.0,36.0
13.0,F,O2,I,2.0,36.0
13.0,F,O2,I,2.0,36.0
13.0,F,O2,I,2.0,36.0
13.0,F,O2,I,2.0,36.0
13.0,F,O2,I,2.0,36.0
13.0,F,O2,I,2.0,39.0
13.0,F,O2,I,2.0,39.0
13.0,F,O2,I,2.0,39.0
13.0,F,O2,I,2.0,39.0
13.0,F,O2,I,2.0,39.0
13.0,F,O2,I,2.0,39.0
13.0,F,O2,I,2.0,39.0
13.0,F,O2,I,2.0,42.0
13.0,F,O2,I,2.0,42.0
13.0,F,O2,I,2.0,42.0
13.0,F,O2,I,2.0,42.0
13.0,F,O2,I,2.0,42.0
13.0,F,O2,I,2.0,42.0
13.0,F,O2,I,2.0,42.0
13.0,F,O2,I,2.0,42.0
13.0,F,O2,I,2.0,42.0
13.0,F,O2,I,2.0,42.0
13.0,F,O2,I,2.0,45.0
13.0,F,O2,I,2.0,45.0
13.0,F,O2,I,2.0,47.0
13.0,F,O2,I,2.0,50.0
15.0,F,O2,I,3.0,15.0
15.0,F,O2,I,3.0,15.0
15.0,F,O2,I,3.0,15.0
15.0,F,O2,I,3.0,19.0
15.0,F,O2,I,3.0,22.0
15.0,F,O2,I,3.0,22.0
15.0,F,O2,I,3.0,22.0
15.0,F,O2,I,3.0,24.0
15.0,F,O2,I,3.0,24.0
15.0,F,O2,I,3.0,24.0
15.0,F,O2,I,3.0,24.0
15.0,F,O2,I,3.0,24.0
15.0,F,O2,I,3.0,24.0
15.0,F,O2,I,3.0,24.0
15.0,F,O2,I,3.0,24.0
15.0,F,O2,I,3.0,24.0
15.0,F,O2,I,3.0,24.0
15.0,F,O2,I,3.0,24.0
15.0,F,O2,I,3.0,24.0
15.0,F,O2,I,3.0,24.0
15.0,F,O2,I,3.0,24.0
15.0,F,O2,I,3.0,24.0
15.0,F,O2,I,3.0,24.0
15.0,F,O2,I,3.0,26.0
15.0,F,O2,I,3.0,26.0
15.0,F,O2,I,3.0,26.0
15.0,F,O2,I,3.0,26.0
15.0,F,O2,I,3.0,28.0
15.0,F,O2,I,3.0,28.0
15.0,F,O2,I,3.0,31.0
15.0,F,O2,I,3.0,31.0
15.0,F,O2,I,3.0,34.0
15.0,F,O2,I,3.0,34.0
15.0,F,O2,I,3.0,36.0
15.0,F,O2,I,3.0,36.0
15.0,F,O2,I,3.0,39.0
15.0,F,O2,I,3.0,39.0
15.0,F,O2,I,3.0,39.0
15.0,F,O2,I,3.0,39.0
15.0,F,O2,I,3.0,39.0
15.0,F,O2,I,3.0,39.0
15.0,F,O2,I,3.0,42.0
15.0,F,O2,I,3.0,42.0
15.0,F,O2,I,3.0,42.0
15.0,F,O2,I,3.0,42.0
15.0,F,O2,I,3.0,42.0
15.0,F,O2,I,3.0,45.0
15.0,F,O2,I,3.0,45.0
15.0,F,O2,I,3.0,45.0
15.0,F,O2,I,3.0,45.0
15.0,F,O2,I,3.0,45.0
15.0,F,O2,I,3.0,45.0
15.0,F,O2,I,3.0,45.0
15.0,F,O2,I,3.0,45.0
15.0,F,O2,I,3.0,45.0
15.0,F,O2,I,3.0,45.0
15.0,F,O2,I,3.0,47.0
15.0,F,O2,I,3.0,50.0
15.0,F,O2,I,3.0,50.0
17.0,F,O2,I,4.0,10.0
17.0,F,O2,I,4.0,17.0
17.0,F,O2,I,4.0,17.0
17.0,F,O2,I,4.0,26.0
17.0,F,O2,I,4.0,26.0
17.0,F,O2,I,4.0,28.0
17.0,F,O2,I,4.0,34.0
17.0,F,O2,I,4.0,34.0
17.0,F,O2,I,4.0,34.0
17.0,F,O2,I,4.0,34.0
17.0,F,O2,I,4.0,34.0
17.0,F,O2,I,4.0,34.0
17.0,F,O2,I,4.0,34.0
17.0,F,O2,I,4.0,36.0
17.0,F,O2,I,4.0,36.0
17.0,F,O2,I,4.0,36.0
17.0,F,O2,I,4.0,36.0
17.0,F,O2,I,4.0,36.0
17.0,F,O2,I,4.0,36.0
17.0,F,O2,I,4.0,36.0
17.0,F,O2,I,4.0,39.0
17.0,F,O2,I,4.0,42.0
17.0,F,O2,I,4.0,45.0
17.0,F,O2,I,4.0,45.0
17.0,F,O2,I,4.0,45.0
17.0,F,O2,I,4.0,45.0
17.0,F,O2,I,4.0,45.0
17.0,F,O2,I,4.0,45.0
17.0,F,O2,I,4.0,45.0
17.0,F,O2,I,4.0,45.0
17.0,F,O2,I,4.0,47.0
17.0,F,O2,I,4.0,47.0
17.0,F,O2,I,4.0,47.0
17.0,F,O2,I,4.0,50.0
17.0,F,O2,I,4.0,50.0
17.0,F,O2,I,4.0,50.0
17.0,F,O2,I,4.0,50.0
17.0,F,O2,I,4.0,50.0
17.0,F,O2,I,4.0,50.0
17.0,F,O2,I,4.0,50.0
17.0,F,O2,I,4.0,52.0
17.0,F,O2,I,4.0,52.0
17.0,F,O2,I,4.0,52.0
17.0,F,O2,I,4.0,52.0
17.0,F,O2,I,4.0,52.0
17.0,F,O2,I,4.0,52.0
17.0,F,O2,I,4.0,54.0
17.0,F,O2,I,4.0,54.0
17.0,F,O2,I,4.0,54.0
17.0,F,O2,I,4.0,57.0
17.0,F,O2,I,4.0,57.0
17.0,F,O2,I,4.0,57.0
17.0,F,O2,I,4.0,57.0
17.0,F,O2,I,4.0,57.0
17.0,F,O2,I,4.0,59.0
17.0,F,O2,I,4.0,61.0
17.0,F,O2,I,4.0,64.0
21.0,F,2O,I,1.0,10.0
21.0,F,2O,I,1.0,22.0
21.0,F,2O,I,1.0,22.0
21.0,F,2O,I,1.0,22.0
21.0,F,2O,I,1.0,22.0
21.0,F,2O,I,1.0,26.0
21.0,F,2O,I,1.0,26.0
21.0,F,2O,I,1.0,26.0
21.0,F,2O,I,1.0,26.0
21.0,F,2O,I,1.0,28.0
21.0,F,2O,I,1.0,28.0
21.0,F,2O,I,1.0,28.0
21.0,F,2O,I,1.0,31.0
21.0,F,2O,I,1.0,34.0
21.0,F,2O,I,1.0,34.0
21.0,F,2O,I,1.0,36.0
21.0,F,2O,I,1.0,39.0
21.0,F,2O,I,1.0,42.0
21.0,F,2O,I,1.0,42.0
21.0,F,2O,I,1.0,42.0
21.0,F,2O,I,1.0,42.0
21.0,F,2O,I,1.0,45.0
21.0,F,2O,I,1.0,45.0
21.0,F,2O,I,1.0,45.0
21.0,F,2O,I,1.0,45.0
21.0,F,2O,I,1.0,45.0
21.0,F,2O,I,1.0,45.0
21.0,F,2O,I,1.0,45.0
21.0,F,2O,I,1.0,45.0
21.0,F,2O,I,1.0,47.0
21.0,F,2O,I,1.0,47.0
21.0,F,2O,I,1.0,47.0
21.0,F,2O,I,1.0,47.0
21.0,F,2O,I,1.0,47.0
21.0,F,2O,I,1.0,47.0
21.0,F,2O,I,1.0,50.0
