No,Sex,Genotype,Food,Rep,time
15.0,F,Dup,III,3.0,38.0
15.0,F,Dup,III,3.0,38.0
15.0,F,Dup,III,3.0,38.0
15.0,F,Dup,III,3.0,41.0
15.0,F,Dup,III,3.0,43.0
15.0,F,Dup,III,3.0,43.0
15.0,F,Dup,III,3.0,50.0
16.0,F,Del,III,1.0,22.0
16.0,F,Del,III,1.0,26.0
16.0,F,Del,III,1.0,26.0
16.0,F,Del,III,1.0,28.0
16.0,F,Del,III,1.0,28.0
16.0,F,Del,III,1.0,28.0
16.0,F,Del,III,1.0,28.0
16.0,F,Del,III,1.0,30.0
16.0,F,Del,III,1.0,30.0
16.0,F,Del,III,1.0,30.0
16.0,F,Del,III,1.0,30.0
16.0,F,Del,III,1.0,30.0
16.0,F,Del,III,1.0,32.0
16.0,F,Del,III,1.0,32.0
16.0,F,Del,III,1.0,32.0
16.0,F,Del,III,1.0,32.0
16.0,F,Del,III,1.0,32.0
16.0,F,Del,III,1.0,32.0
16.0,F,Del,III,1.0,34.0
16.0,F,Del,III,1.0,34.0
16.0,F,Del,III,1.0,34.0
16.0,F,Del,III,1.0,34.0
16.0,F,Del,III,1.0,34.0
16.0,F,Del,III,1.0,36.0
16.0,F,Del,III,1.0,36.0
16.0,F,Del,III,1.0,36.0
16.0,F,Del,III,1.0,36.0
16.0,F,Del,III,1.0,38.0
16.0,F,Del,III,1.0,38.0
16.0,F,Del,III,1.0,41.0
16.0,F,Del,III,1.0,41.0
16.0,F,Del,III,1.0,41.0
16.0,F,Del,III,1.0,41.0
16.0,F,Del,III,1.0,41.0
16.0,F,Del,III,1.0,41.0
16.0,F,Del,III,1.0,41.0
16.0,F,Del,III,1.0,43.0
16.0,F,Del,III,1.0,43.0
16.0,F,Del,III,1.0,43.0
16.0,F,Del,III,1.0,43.0
16.0,F,Del,III,1.0,43.0
16.0,F,Del,III,1.0,43.0
16.0,F,Del,III,1.0,45.0
16.0,F,Del,III,1.0,47.0
16.0,F,Del,III,1.0,47.0
16.0,F,Del,III,1.0,47.0
16.0,F,Del,III,1.0,50.0
16.0,F,Del,III,1.0,50.0
16.0,F,Del,III,1.0,50.0
16.0,F,Del,III,1.0,50.0
16.0,F,Del,III,1.0,50.0
16.0,F,Del,III,1.0,50.0
16.0,F,Del,III,1.0,52.0
16.0,F,Del,III,1.0,52.0
16.0,F,Del,III,1.0,52.0
16.0,F,Del,III,1.0,52.0
16.0,F,Del,III,1.0,52.0
16.0,F,Del,III,1.0,54.0
16.0,F,Del,III,1.0,54.0
16.0,F,Del,III,1.0,57.0
16.0,F,Del,III,1.0,59.0
17.0,F,Del,III,2.0,7.0
17.0,F,Del,III,2.0,13.0
17.0,F,Del,III,2.0,18.0
17.0,F,Del,III,2.0,18.0
17.0,F,Del,III,2.0,18.0
17.0,F,Del,III,2.0,22.0
17.0,F,Del,III,2.0,26.0
17.0,F,Del,III,2.0,28.0
17.0,F,Del,III,2.0,28.0
17.0,F,Del,III,2.0,30.0
17.0,F,Del,III,2.0,30.0
17.0,F,Del,III,2.0,30.0
17.0,F,Del,III,2.0,30.0
17.0,F,Del,III,2.0,32.0
17.0,F,Del,III,2.0,32.0
17.0,F,Del,III,2.0,32.0
17.0,F,Del,III,2.0,32.0
17.0,F,Del,III,2.0,32.0
17.0,F,Del,III,2.0,34.0
17.0,F,Del,III,2.0,34.0
17.0,F,Del,III,2.0,34.0
17.0,F,Del,III,2.0,34.0
17.0,F,Del,III,2.0,34.0
17.0,F,Del,III,2.0,36.0
17.0,F,Del,III,2.0,36.0
17.0,F,Del,III,2.0,36.0
17.0,F,Del,III,2.0,36.0
17.0,F,Del,III,2.0,36.0
17.0,F,Del,III,2.0,38.0
17.0,F,Del,III,2.0,41.0
17.0,F,Del,III,2.0,41.0
17.0,F,Del,III,2.0,41.0
17.0,F,Del,III,2.0,43.0
17.0,F,Del,III,2.0,43.0
17.0,F,Del,III,2.0,43.0
17.0,F,Del,III,2.0,43.0
17.0,F,Del,III,2.0,43.0
17.0,F,Del,III,2.0,43.0
17.0,F,Del,III,2.0,43.0
17.0,F,Del,III,2.0,43.0
17.0,F,Del,III,2.0,45.0
17.0,F,Del,III,2.0,45.0
17.0,F,Del,III,2.0,45.0
17.0,F,Del,III,2.0,47.0
17.0,F,Del,III,2.0,50.0
17.0,F,Del,III,2.0,50.0
17.0,F,Del,III,2.0,50.0
17.0,F,Del,III,2.0,52.0
17.0,F,Del,III,2.0,52.0
17.0,F,Del,III,2.0,52.0
17.0,F,Del,III,2.0,52.0
17.0,F,Del,III,2.0,57.0
17.0,F,Del,III,2.0,57.0
17.0,F,Del,III,2.0,57.0
17.0,F,Del,III,2.0,59.0
17.0,F,Del,III,2.0,59.0
17.0,F,Del,III,2.0,59.0
17.0,F,Del,III,2.0,59.0
17.0,F,Del,III,2.0,59.0
18.0,F,Del,III,3.0,20.0
18.0,F,Del,III,3.0,22.0
18.0,F,Del,III,3.0,26.0
18.0,F,Del,III,3.0,26.0
18.0,F,Del,III,3.0,26.0
18.0,F,Del,III,3.0,26.0
18.0,F,Del,III,3.0,26.0
18.0,F,Del,III,3.0,26.0
18.0,F,Del,III,3.0,28.0
18.0,F,Del,III,3.0,28.0
18.0,F,Del,III,3.0,28.0
18.0,F,Del,III,3.0,28.0
18.0,F,Del,III,3.0,30.0
18.0,F,Del,III,3.0,30.0
18.0,F,Del,III,3.0,30.0
18.0,F,Del,III,3.0,30.0
18.0,F,Del,III,3.0,30.0
18.0,F,Del,III,3.0,32.0
18.0,F,Del,III,3.0,32.0
18.0,F,Del,III,3.0,32.0
18.0,F,Del,III,3.0,32.0
18.0,F,Del,III,3.0,32.0
18.0,F,Del,III,3.0,32.0
18.0,F,Del,III,3.0,32.0
18.0,F,Del,III,3.0,32.0
18.0,F,Del,III,3.0,32.0
18.0,F,Del,III,3.0,34.0
18.0,F,Del,III,3.0,34.0
18.0,F,Del,III,3.0,34.0
18.0,F,Del,III,3.0,34.0
18.0,F,Del,III,3.0,34.0
18.0,F,Del,III,3.0,34.0
18.0,F,Del,III,3.0,36.0
18.0,F,Del,III,3.0,36.0
18.0,F,Del,III,3.0,36.0
18.0,F,Del,III,3.0,36.0
18.0,F,Del,III,3.0,38.0
18.0,F,Del,III,3.0,38.0
18.0,F,Del,III,3.0,38.0
18.0,F,Del,III,3.0,38.0
18.0,F,Del,III,3.0,38.0
18.0,F,Del,III,3.0,38.0
18.0,F,Del,III,3.0,38.0
18.0,F,Del,III,3.0,41.0
18.0,F,Del,III,3.0,41.0
18.0,F,Del,III,3.0,41.0
18.0,F,Del,III,3.0,43.0
18.0,F,Del,III,3.0,43.0
18.0,F,Del,III,3.0,43.0
18.0,F,Del,III,3.0,43.0
18.0,F,Del,III,3.0,43.0
18.0,F,Del,III,3.0,43.0
18.0,F,Del,III,3.0,45.0
18.0,F,Del,III,3.0,47.0
18.0,F,Del,III,3.0,47.0
18.0,F,Del,III,3.0,50.0
18.0,F,Del,III,3.0,52.0
19.0,F,C14,III,1.0,24.0
19.0,F,C14,III,1.0,26.0
19.0,F,C14,III,1.0,28.0
19.0,F,C14,III,1.0,30.0
19.0,F,C14,III,1.0,32.0
19.0,F,C14,III,1.0,36.0
19.0,F,C14,III,1.0,36.0
19.0,F,C14,III,1.0,38.0
19.0,F,C14,III,1.0,38.0
19.0,F,C14,III,1.0,38.0
19.0,F,C14,III,1.0,41.0
19.0,F,C14,III,1.0,41.0
19.0,F,C14,III,1.0,41.0
19.0,F,C14,III,1.0,41.0
19.0,F,C14,III,1.0,41.0
19.0,F,C14,III,1.0,41.0
19.0,F,C14,III,1.0,43.0
19.0,F,C14,III,1.0,43.0
19.0,F,C14,III,1.0,43.0
19.0,F,C14,III,1.0,43.0
19.0,F,C14,III,1.0,45.0
19.0,F,C14,III,1.0,45.0
19.0,F,C14,III,1.0,45.0
19.0,F,C14,III,1.0,45.0
19.0,F,C14,III,1.0,47.0
19.0,F,C14,III,1.0,47.0
19.0,F,C14,III,1.0,47.0
19.0,F,C14,III,1.0,47.0
19.0,F,C14,III,1.0,47.0
19.0,F,C14,III,1.0,47.0
19.0,F,C14,III,1.0,50.0
19.0,F,C14,III,1.0,50.0
19.0,F,C14,III,1.0,50.0
19.0,F,C14,III,1.0,50.0
19.0,F,C14,III,1.0,52.0
19.0,F,C14,III,1.0,52.0
19.0,F,C14,III,1.0,52.0
19.0,F,C14,III,1.0,54.0
19.0,F,C14,III,1.0,54.0
19.0,F,C14,III,1.0,54.0
19.0,F,C14,III,1.0,73.0
20.0,F,C14,III,2.0,7.0
20.0,F,C14,III,2.0,28.0
20.0,F,C14,III,2.0,30.0
20.0,F,C14,III,2.0,30.0
20.0,F,C14,III,2.0,30.0
20.0,F,C14,III,2.0,30.0
20.0,F,C14,III,2.0,32.0
20.0,F,C14,III,2.0,32.0
20.0,F,C14,III,2.0,32.0
20.0,F,C14,III,2.0,32.0
20.0,F,C14,III,2.0,34.0
20.0,F,C14,III,2.0,34.0
20.0,F,C14,III,2.0,34.0
20.0,F,C14,III,2.0,34.0
20.0,F,C14,III,2.0,34.0
20.0,F,C14,III,2.0,34.0
20.0,F,C14,III,2.0,36.0
20.0,F,C14,III,2.0,36.0
20.0,F,C14,III,2.0,36.0
20.0,F,C14,III,2.0,36.0
20.0,F,C14,III,2.0,36.0
20.0,F,C14,III,2.0,36.0
20.0,F,C14,III,2.0,36.0
20.0,F,C14,III,2.0,38.0
20.0,F,C14,III,2.0,38.0
20.0,F,C14,III,2.0,38.0
20.0,F,C14,III,2.0,38.0
20.0,F,C14,III,2.0,38.0
20.0,F,C14,III,2.0,38.0
20.0,F,C14,III,2.0,41.0
20.0,F,C14,III,2.0,41.0
20.0,F,C14,III,2.0,43.0
20.0,F,C14,III,2.0,43.0
20.0,F,C14,III,2.0,43.0
20.0,F,C14,III,2.0,45.0
20.0,F,C14,III,2.0,45.0
20.0,F,C14,III,2.0,45.0
20.0,F,C14,III,2.0,47.0
20.0,F,C14,III,2.0,47.0
20.0,F,C14,III,2.0,47.0
20.0,F,C14,III,2.0,47.0
20.0,F,C14,III,2.0,50.0
20.0,F,C14,III,2.0,50.0
20.0,F,C14,III,2.0,52.0
20.0,F,C14,III,2.0,57.0
21.0,F,C14,III,3.0,9.0
21.0,F,C14,III,3.0,32.0
21.0,F,C14,III,3.0,32.0
21.0,F,C14,III,3.0,32.0
21.0,F,C14,III,3.0,34.0
21.0,F,C14,III,3.0,34.0
21.0,F,C14,III,3.0,34.0
21.0,F,C14,III,3.0,34.0
21.0,F,C14,III,3.0,34.0
21.0,F,C14,III,3.0,34.0
21.0,F,C14,III,3.0,34.0
21.0,F,C14,III,3.0,34.0
21.0,F,C14,III,3.0,36.0
21.0,F,C14,III,3.0,36.0
21.0,F,C14,III,3.0,36.0
21.0,F,C14,III,3.0,36.0
21.0,F,C14,III,3.0,36.0
21.0,F,C14,III,3.0,36.0
21.0,F,C14,III,3.0,36.0
21.0,F,C14,III,3.0,36.0
21.0,F,C14,III,3.0,38.0
21.0,F,C14,III,3.0,38.0
21.0,F,C14,III,3.0,38.0
21.0,F,C14,III,3.0,38.0
21.0,F,C14,III,3.0,41.0
21.0,F,C14,III,3.0,41.0
21.0,F,C14,III,3.0,41.0
21.0,F,C14,III,3.0,41.0
21.0,F,C14,III,3.0,41.0
21.0,F,C14,III,3.0,41.0
21.0,F,C14,III,3.0,41.0
21.0,F,C14,III,3.0,41.0
21.0,F,C14,III,3.0,41.0
21.0,F,C14,III,3.0,41.0
21.0,F,C14,III,3.0,41.0
21.0,F,C14,III,3.0,43.0
21.0,F,C14,III,3.0,43.0
21.0,F,C14,III,3.0,43.0
21.0,F,C14,III,3.0,43.0
21.0,F,C14,III,3.0,43.0
21.0,F,C14,III,3.0,45.0
21.0,F,C14,III,3.0,47.0
21.0,F,C14,III,3.0,47.0
21.0,F,C14,III,3.0,47.0
21.0,F,C14,III,3.0,50.0
21.0,F,C14,III,3.0,50.0
21.0,F,C14,III,3.0,50.0
21.0,F,C14,III,3.0,50.0
21.0,F,C14,III,3.0,50.0
21.0,F,C14,III,3.0,52.0
21.0,F,C14,III,3.0,54.0
21.0,F,C14,III,3.0,64.0
22.0,F,C31,III,1.0,20.0
22.0,F,C31,III,1.0,24.0
22.0,F,C31,III,1.0,26.0
22.0,F,C31,III,1.0,26.0
22.0,F,C31,III,1.0,26.0
22.0,F,C31,III,1.0,26.0
22.0,F,C31,III,1.0,26.0
22.0,F,C31,III,1.0,26.0
22.0,F,C31,III,1.0,26.0
22.0,F,C31,III,1.0,26.0
22.0,F,C31,III,1.0,26.0
22.0,F,C31,III,1.0,28.0
22.0,F,C31,III,1.0,28.0
22.0,F,C31,III,1.0,28.0
22.0,F,C31,III,1.0,28.0
22.0,F,C31,III,1.0,30.0
22.0,F,C31,III,1.0,30.0
22.0,F,C31,III,1.0,30.0
22.0,F,C31,III,1.0,30.0
22.0,F,C31,III,1.0,30.0
22.0,F,C31,III,1.0,32.0
22.0,F,C31,III,1.0,32.0
22.0,F,C31,III,1.0,32.0
22.0,F,C31,III,1.0,32.0
22.0,F,C31,III,1.0,32.0
22.0,F,C31,III,1.0,32.0
22.0,F,C31,III,1.0,32.0
22.0,F,C31,III,1.0,34.0
22.0,F,C31,III,1.0,34.0
22.0,F,C31,III,1.0,34.0
22.0,F,C31,III,1.0,34.0
22.0,F,C31,III,1.0,34.0
22.0,F,C31,III,1.0,34.0
22.0,F,C31,III,1.0,36.0
22.0,F,C31,III,1.0,36.0
22.0,F,C31,III,1.0,36.0
22.0,F,C31,III,1.0,36.0
22.0,F,C31,III,1.0,36.0
22.0,F,C31,III,1.0,36.0
22.0,F,C31,III,1.0,36.0
22.0,F,C31,III,1.0,36.0
22.0,F,C31,III,1.0,36.0
22.0,F,C31,III,1.0,38.0
22.0,F,C31,III,1.0,38.0
22.0,F,C31,III,1.0,38.0
22.0,F,C31,III,1.0,38.0
22.0,F,C31,III,1.0,38.0
22.0,F,C31,III,1.0,38.0
22.0,F,C31,III,1.0,41.0
22.0,F,C31,III,1.0,41.0
22.0,F,C31,III,1.0,43.0
22.0,F,C31,III,1.0,45.0
22.0,F,C31,III,1.0,45.0
22.0,F,C31,III,1.0,45.0
22.0,F,C31,III,1.0,47.0
22.0,F,C31,III,1.0,47.0
22.0,F,C31,III,1.0,47.0
22.0,F,C31,III,1.0,47.0
22.0,F,C31,III,1.0,50.0
23.0,F,C31,III,2.0,9.0
23.0,F,C31,III,2.0,11.0
23.0,F,C31,III,2.0,16.0
23.0,F,C31,III,2.0,16.0
23.0,F,C31,III,2.0,18.0
23.0,F,C31,III,2.0,20.0
23.0,F,C31,III,2.0,22.0
23.0,F,C31,III,2.0,22.0
23.0,F,C31,III,2.0,24.0
23.0,F,C31,III,2.0,24.0
23.0,F,C31,III,2.0,24.0
23.0,F,C31,III,2.0,24.0
23.0,F,C31,III,2.0,24.0
23.0,F,C31,III,2.0,24.0
23.0,F,C31,III,2.0,26.0
23.0,F,C31,III,2.0,26.0
23.0,F,C31,III,2.0,26.0
23.0,F,C31,III,2.0,26.0
23.0,F,C31,III,2.0,26.0
23.0,F,C31,III,2.0,28.0
23.0,F,C31,III,2.0,28.0
23.0,F,C31,III,2.0,28.0
23.0,F,C31,III,2.0,28.0
23.0,F,C31,III,2.0,30.0
23.0,F,C31,III,2.0,30.0
23.0,F,C31,III,2.0,30.0
23.0,F,C31,III,2.0,30.0
23.0,F,C31,III,2.0,30.0
23.0,F,C31,III,2.0,30.0
23.0,F,C31,III,2.0,30.0
23.0,F,C31,III,2.0,30.0
23.0,F,C31,III,2.0,30.0
23.0,F,C31,III,2.0,30.0
23.0,F,C31,III,2.0,32.0
23.0,F,C31,III,2.0,32.0
23.0,F,C31,III,2.0,32.0
23.0,F,C31,III,2.0,32.0
23.0,F,C31,III,2.0,34.0
23.0,F,C31,III,2.0,34.0
23.0,F,C31,III,2.0,34.0
23.0,F,C31,III,2.0,34.0
23.0,F,C31,III,2.0,36.0
23.0,F,C31,III,2.0,36.0
23.0,F,C31,III,2.0,36.0
23.0,F,C31,III,2.0,38.0
23.0,F,C31,III,2.0,38.0
23.0,F,C31,III,2.0,38.0
23.0,F,C31,III,2.0,38.0
23.0,F,C31,III,2.0,38.0
23.0,F,C31,III,2.0,38.0
23.0,F,C31,III,2.0,41.0
23.0,F,C31,III,2.0,41.0
23.0,F,C31,III,2.0,41.0
23.0,F,C31,III,2.0,43.0
23.0,F,C31,III,2.0,43.0
23.0,F,C31,III,2.0,50.0
23.0,F,C31,III,2.0,50.0
23.0,F,C31,III,2.0,50.0
24.0,F,C31,III,3.0,16.0
24.0,F,C31,III,3.0,18.0
24.0,F,C31,III,3.0,20.0
24.0,F,C31,III,3.0,26.0
24.0,F,C31,III,3.0,28.0
24.0,F,C31,III,3.0,30.0
24.0,F,C31,III,3.0,30.0
24.0,F,C31,III,3.0,32.0
24.0,F,C31,III,3.0,32.0
24.0,F,C31,III,3.0,32.0
24.0,F,C31,III,3.0,32.0
24.0,F,C31,III,3.0,34.0
24.0,F,C31,III,3.0,34.0
24.0,F,C31,III,3.0,34.0
24.0,F,C31,III,3.0,34.0
24.0,F,C31,III,3.0,34.0
24.0,F,C31,III,3.0,34.0
24.0,F,C31,III,3.0,34.0
24.0,F,C31,III,3.0,36.0
24.0,F,C31,III,3.0,36.0
24.0,F,C31,III,3.0,36.0
24.0,F,C31,III,3.0,36.0
24.0,F,C31,III,3.0,36.0
24.0,F,C31,III,3.0,36.0
24.0,F,C31,III,3.0,38.0
24.0,F,C31,III,3.0,38.0
24.0,F,C31,III,3.0,38.0
24.0,F,C31,III,3.0,38.0
24.0,F,C31,III,3.0,38.0
24.0,F,C31,III,3.0,38.0
24.0,F,C31,III,3.0,38.0
24.0,F,C31,III,3.0,38.0
24.0,F,C31,III,3.0,41.0
24.0,F,C31,III,3.0,41.0
24.0,F,C31,III,3.0,41.0
24.0,F,C31,III,3.0,41.0
24.0,F,C31,III,3.0,43.0
24.0,F,C31,III,3.0,43.0
24.0,F,C31,III,3.0,47.0
24.0,F,C31,III,3.0,47.0
24.0,F,C31,III,3.0,47.0
24.0,F,C31,III,3.0,52.0
24.0,F,C31,III,3.0,52.0
24.0,F,C31,III,3.0,52.0
24.0,F,C31,III,3.0,52.0
24.0,F,C31,III,3.0,52.0
24.0,F,C31,III,3.0,52.0
24.0,F,C31,III,3.0,52.0
24.0,F,C31,III,3.0,54.0
24.0,F,C31,III,3.0,54.0
24.0,F,C31,III,3.0,54.0
24.0,F,C31,III,3.0,54.0
24.0,F,C31,III,3.0,54.0
24.0,F,C31,III,3.0,54.0
24.0,F,C31,III,3.0,54.0
24.0,F,C31,III,3.0,57.0
24.0,F,C31,III,3.0,59.0
24.0,F,C31,III,3.0,73.0
