No,Sex,Genotype,Food,Rep,time
7.0,M,O2,I,3.0,74.0
7.0,M,O2,III,3.0,10.0
7.0,M,O2,III,3.0,10.0
7.0,M,O2,III,3.0,18.0
7.0,M,O2,III,3.0,22.0
7.0,M,O2,III,3.0,26.0
7.0,M,O2,III,3.0,28.0
7.0,M,O2,III,3.0,30.0
7.0,M,O2,III,3.0,32.0
7.0,M,O2,III,3.0,34.0
7.0,M,O2,III,3.0,36.0
7.0,M,O2,III,3.0,36.0
7.0,M,O2,III,3.0,39.0
7.0,M,O2,III,3.0,39.0
7.0,M,O2,III,3.0,39.0
7.0,M,O2,III,3.0,39.0
7.0,M,O2,III,3.0,42.0
7.0,M,O2,III,3.0,42.0
7.0,M,O2,III,3.0,42.0
7.0,M,O2,III,3.0,48.0
7.0,M,O2,III,3.0,48.0
7.0,M,O2,III,3.0,48.0
7.0,M,O2,III,3.0,48.0
7.0,M,O2,III,3.0,48.0
7.0,M,O2,III,3.0,48.0
7.0,M,O2,III,3.0,48.0
7.0,M,O2,III,3.0,48.0
7.0,M,O2,III,3.0,48.0
7.0,M,O2,III,3.0,48.0
7.0,M,O2,III,3.0,48.0
7.0,M,O2,III,3.0,48.0
7.0,M,O2,III,3.0,48.0
7.0,M,O2,III,3.0,48.0
7.0,M,O2,III,3.0,48.0
7.0,M,O2,III,3.0,48.0
7.0,M,O2,III,3.0,50.0
7.0,M,O2,III,3.0,50.0
7.0,M,O2,III,3.0,50.0
7.0,M,O2,III,3.0,50.0
7.0,M,O2,III,3.0,50.0
7.0,M,O2,III,3.0,50.0
7.0,M,O2,III,3.0,50.0
7.0,M,O2,III,3.0,53.0
7.0,M,O2,III,3.0,53.0
7.0,M,O2,III,3.0,53.0
7.0,M,O2,III,3.0,53.0
7.0,M,O2,III,3.0,53.0
7.0,M,O2,III,3.0,53.0
7.0,M,O2,III,3.0,53.0
7.0,M,O2,III,3.0,53.0
7.0,M,O2,III,3.0,53.0
7.0,M,O2,III,3.0,53.0
7.0,M,O2,III,3.0,53.0
7.0,M,O2,III,3.0,55.0
7.0,M,O2,III,3.0,55.0
7.0,M,O2,III,3.0,58.0
7.0,M,O2,III,3.0,60.0
7.0,M,O2,III,3.0,60.0
7.0,M,O2,III,3.0,62.0
7.0,M,O2,III,3.0,62.0
7.0,M,O2,III,3.0,67.0
7.0,M,O2,III,3.0,69.0
7.0,M,O2,III,3.0,69.0
7.0,M,O2,III,3.0,71.0
8.0,M,O2,I,4.0,12.0
8.0,M,O2,I,4.0,28.0
8.0,M,O2,I,4.0,28.0
8.0,M,O2,I,4.0,48.0
8.0,M,O2,I,4.0,48.0
8.0,M,O2,I,4.0,48.0
8.0,M,O2,I,4.0,50.0
8.0,M,O2,I,4.0,50.0
8.0,M,O2,I,4.0,50.0
8.0,M,O2,I,4.0,53.0
8.0,M,O2,I,4.0,55.0
8.0,M,O2,I,4.0,55.0
8.0,M,O2,I,4.0,55.0
8.0,M,O2,I,4.0,58.0
8.0,M,O2,I,4.0,58.0
8.0,M,O2,I,4.0,58.0
8.0,M,O2,I,4.0,60.0
8.0,M,O2,I,4.0,60.0
8.0,M,O2,I,4.0,60.0
8.0,M,O2,I,4.0,60.0
8.0,M,O2,I,4.0,60.0
8.0,M,O2,I,4.0,60.0
8.0,M,O2,I,4.0,60.0
8.0,M,O2,I,4.0,60.0
8.0,M,O2,I,4.0,62.0
8.0,M,O2,I,4.0,62.0
8.0,M,O2,I,4.0,62.0
8.0,M,O2,I,4.0,62.0
8.0,M,O2,I,4.0,62.0
8.0,M,O2,I,4.0,62.0
8.0,M,O2,I,4.0,62.0
8.0,M,O2,I,4.0,62.0
8.0,M,O2,I,4.0,62.0
8.0,M,O2,I,4.0,62.0
8.0,M,O2,I,4.0,62.0
8.0,M,O2,I,4.0,62.0
8.0,M,O2,I,4.0,62.0
8.0,M,O2,I,4.0,62.0
8.0,M,O2,I,4.0,62.0
8.0,M,O2,I,4.0,62.0
8.0,M,O2,I,4.0,64.0
8.0,M,O2,I,4.0,64.0
8.0,M,O2,I,4.0,64.0
8.0,M,O2,I,4.0,67.0
8.0,M,O2,I,4.0,69.0
8.0,M,O2,I,4.0,71.0
8.0,M,O2,I,4.0,71.0
8.0,M,O2,I,4.0,71.0
8.0,M,O2,I,4.0,71.0
8.0,M,O2,I,4.0,71.0
8.0,M,O2,I,4.0,74.0
8.0,M,O2,I,4.0,74.0
8.0,M,O2,I,4.0,74.0
8.0,M,O2,I,4.0,74.0
8.0,M,O2,III,4.0,18.0
8.0,M,O2,III,4.0,18.0
8.0,M,O2,III,4.0,22.0
8.0,M,O2,III,4.0,34.0
8.0,M,O2,III,4.0,36.0
8.0,M,O2,III,4.0,39.0
8.0,M,O2,III,4.0,39.0
8.0,M,O2,III,4.0,42.0
8.0,M,O2,III,4.0,42.0
8.0,M,O2,III,4.0,42.0
8.0,M,O2,III,4.0,48.0
8.0,M,O2,III,4.0,48.0
8.0,M,O2,III,4.0,48.0
8.0,M,O2,III,4.0,48.0
8.0,M,O2,III,4.0,48.0
8.0,M,O2,III,4.0,48.0
8.0,M,O2,III,4.0,48.0
8.0,M,O2,III,4.0,50.0
8.0,M,O2,III,4.0,50.0
8.0,M,O2,III,4.0,50.0
8.0,M,O2,III,4.0,50.0
8.0,M,O2,III,4.0,50.0
8.0,M,O2,III,4.0,53.0
8.0,M,O2,III,4.0,53.0
8.0,M,O2,III,4.0,53.0
8.0,M,O2,III,4.0,53.0
8.0,M,O2,III,4.0,53.0
8.0,M,O2,III,4.0,53.0
8.0,M,O2,III,4.0,53.0
8.0,M,O2,III,4.0,53.0
8.0,M,O2,III,4.0,53.0
8.0,M,O2,III,4.0,53.0
8.0,M,O2,III,4.0,53.0
8.0,M,O2,III,4.0,53.0
8.0,M,O2,III,4.0,55.0
8.0,M,O2,III,4.0,55.0
8.0,M,O2,III,4.0,55.0
8.0,M,O2,III,4.0,55.0
8.0,M,O2,III,4.0,55.0
8.0,M,O2,III,4.0,55.0
8.0,M,O2,III,4.0,55.0
8.0,M,O2,III,4.0,55.0
8.0,M,O2,III,4.0,55.0
8.0,M,O2,III,4.0,58.0
8.0,M,O2,III,4.0,58.0
8.0,M,O2,III,4.0,58.0
8.0,M,O2,III,4.0,60.0
8.0,M,O2,III,4.0,60.0
8.0,M,O2,III,4.0,62.0
8.0,M,O2,III,4.0,64.0
8.0,M,O2,III,4.0,64.0
8.0,M,O2,III,4.0,67.0
8.0,M,O2,III,4.0,67.0
8.0,M,O2,III,4.0,67.0
8.0,M,O2,III,4.0,67.0
8.0,M,O2,III,4.0,69.0
8.0,M,O2,III,4.0,69.0
8.0,M,O2,III,4.0,69.0
8.0,M,O2,III,4.0,69.0
8.0,M,O2,III,4.0,71.0
8.0,M,O2,III,4.0,71.0
9.0,M,2O,I,1.0,10.0
9.0,M,2O,I,1.0,18.0
9.0,M,2O,I,1.0,22.0
9.0,M,2O,I,1.0,24.0
9.0,M,2O,I,1.0,26.0
9.0,M,2O,I,1.0,32.0
9.0,M,2O,I,1.0,32.0
9.0,M,2O,I,1.0,48.0
9.0,M,2O,I,1.0,50.0
9.0,M,2O,I,1.0,53.0
9.0,M,2O,I,1.0,53.0
9.0,M,2O,I,1.0,55.0
9.0,M,2O,I,1.0,55.0
9.0,M,2O,I,1.0,55.0
9.0,M,2O,I,1.0,55.0
9.0,M,2O,I,1.0,55.0
9.0,M,2O,I,1.0,55.0
9.0,M,2O,I,1.0,55.0
9.0,M,2O,I,1.0,55.0
9.0,M,2O,I,1.0,55.0
9.0,M,2O,I,1.0,55.0
9.0,M,2O,I,1.0,55.0
9.0,M,2O,I,1.0,58.0
9.0,M,2O,I,1.0,58.0
9.0,M,2O,I,1.0,58.0
9.0,M,2O,I,1.0,58.0
9.0,M,2O,I,1.0,60.0
9.0,M,2O,I,1.0,60.0
9.0,M,2O,I,1.0,60.0
9.0,M,2O,I,1.0,60.0
9.0,M,2O,I,1.0,60.0
9.0,M,2O,I,1.0,60.0
9.0,M,2O,I,1.0,64.0
9.0,M,2O,I,1.0,64.0
9.0,M,2O,I,1.0,74.0
9.0,M,2O,I,1.0,74.0
9.0,M,2O,I,1.0,74.0
9.0,M,2O,I,1.0,74.0
9.0,M,2O,I,1.0,74.0
9.0,M,2O,I,1.0,74.0
9.0,M,2O,III,1.0,10.0
9.0,M,2O,III,1.0,12.0
9.0,M,2O,III,1.0,14.0
9.0,M,2O,III,1.0,18.0
9.0,M,2O,III,1.0,20.0
9.0,M,2O,III,1.0,22.0
9.0,M,2O,III,1.0,22.0
9.0,M,2O,III,1.0,22.0
9.0,M,2O,III,1.0,22.0
9.0,M,2O,III,1.0,24.0
9.0,M,2O,III,1.0,24.0
9.0,M,2O,III,1.0,24.0
9.0,M,2O,III,1.0,26.0
9.0,M,2O,III,1.0,28.0
9.0,M,2O,III,1.0,32.0
9.0,M,2O,III,1.0,32.0
9.0,M,2O,III,1.0,32.0
9.0,M,2O,III,1.0,32.0
9.0,M,2O,III,1.0,32.0
9.0,M,2O,III,1.0,34.0
9.0,M,2O,III,1.0,34.0
9.0,M,2O,III,1.0,34.0
9.0,M,2O,III,1.0,34.0
9.0,M,2O,III,1.0,34.0
9.0,M,2O,III,1.0,34.0
9.0,M,2O,III,1.0,34.0
9.0,M,2O,III,1.0,39.0
9.0,M,2O,III,1.0,39.0
9.0,M,2O,III,1.0,39.0
9.0,M,2O,III,1.0,39.0
9.0,M,2O,III,1.0,42.0
9.0,M,2O,III,1.0,42.0
9.0,M,2O,III,1.0,42.0
9.0,M,2O,III,1.0,42.0
9.0,M,2O,III,1.0,42.0
9.0,M,2O,III,1.0,42.0
9.0,M,2O,III,1.0,48.0
9.0,M,2O,III,1.0,48.0
9.0,M,2O,III,1.0,48.0
9.0,M,2O,III,1.0,48.0
9.0,M,2O,III,1.0,48.0
9.0,M,2O,III,1.0,48.0
9.0,M,2O,III,1.0,48.0
9.0,M,2O,III,1.0,50.0
9.0,M,2O,III,1.0,50.0
9.0,M,2O,III,1.0,50.0
9.0,M,2O,III,1.0,50.0
9.0,M,2O,III,1.0,50.0
9.0,M,2O,III,1.0,53.0
9.0,M,2O,III,1.0,53.0
9.0,M,2O,III,1.0,53.0
9.0,M,2O,III,1.0,53.0
9.0,M,2O,III,1.0,53.0
9.0,M,2O,III,1.0,53.0
9.0,M,2O,III,1.0,53.0
9.0,M,2O,III,1.0,53.0
9.0,M,2O,III,1.0,58.0
9.0,M,2O,III,1.0,60.0
9.0,M,2O,III,1.0,64.0
9.0,M,2O,III,1.0,69.0
10.0,M,2O,I,2.0,18.0
10.0,M,2O,I,2.0,20.0
10.0,M,2O,I,2.0,28.0
10.0,M,2O,I,2.0,28.0
10.0,M,2O,I,2.0,28.0
10.0,M,2O,I,2.0,28.0
10.0,M,2O,I,2.0,32.0
10.0,M,2O,I,2.0,36.0
10.0,M,2O,I,2.0,48.0
10.0,M,2O,I,2.0,48.0
10.0,M,2O,I,2.0,50.0
10.0,M,2O,I,2.0,50.0
10.0,M,2O,I,2.0,50.0
10.0,M,2O,I,2.0,50.0
10.0,M,2O,I,2.0,50.0
10.0,M,2O,I,2.0,50.0
10.0,M,2O,I,2.0,53.0
10.0,M,2O,I,2.0,53.0
10.0,M,2O,I,2.0,53.0
10.0,M,2O,I,2.0,53.0
10.0,M,2O,I,2.0,53.0
10.0,M,2O,I,2.0,55.0
10.0,M,2O,I,2.0,55.0
10.0,M,2O,I,2.0,55.0
10.0,M,2O,I,2.0,55.0
10.0,M,2O,I,2.0,55.0
10.0,M,2O,I,2.0,55.0
10.0,M,2O,I,2.0,55.0
10.0,M,2O,I,2.0,58.0
10.0,M,2O,I,2.0,58.0
10.0,M,2O,I,2.0,58.0
10.0,M,2O,I,2.0,60.0
10.0,M,2O,I,2.0,60.0
10.0,M,2O,I,2.0,60.0
10.0,M,2O,I,2.0,60.0
10.0,M,2O,I,2.0,60.0
10.0,M,2O,I,2.0,60.0
10.0,M,2O,I,2.0,60.0
10.0,M,2O,I,2.0,62.0
10.0,M,2O,I,2.0,62.0
10.0,M,2O,I,2.0,62.0
10.0,M,2O,I,2.0,62.0
10.0,M,2O,I,2.0,62.0
10.0,M,2O,I,2.0,62.0
10.0,M,2O,I,2.0,62.0
10.0,M,2O,I,2.0,62.0
10.0,M,2O,I,2.0,64.0
10.0,M,2O,I,2.0,64.0
10.0,M,2O,I,2.0,67.0
10.0,M,2O,I,2.0,67.0
10.0,M,2O,I,2.0,67.0
10.0,M,2O,I,2.0,69.0
10.0,M,2O,I,2.0,69.0
10.0,M,2O,I,2.0,69.0
10.0,M,2O,I,2.0,69.0
10.0,M,2O,I,2.0,69.0
10.0,M,2O,I,2.0,69.0
10.0,M,2O,I,2.0,69.0
10.0,M,2O,I,2.0,69.0
10.0,M,2O,I,2.0,69.0
10.0,M,2O,I,2.0,71.0
10.0,M,2O,I,2.0,74.0
10.0,M,2O,I,2.0,74.0
10.0,M,2O,I,2.0,74.0
10.0,M,2O,I,2.0,74.0
10.0,M,2O,III,2.0,18.0
10.0,M,2O,III,2.0,18.0
10.0,M,2O,III,2.0,20.0
10.0,M,2O,III,2.0,22.0
10.0,M,2O,III,2.0,22.0
10.0,M,2O,III,2.0,22.0
10.0,M,2O,III,2.0,24.0
10.0,M,2O,III,2.0,26.0
10.0,M,2O,III,2.0,26.0
10.0,M,2O,III,2.0,28.0
10.0,M,2O,III,2.0,28.0
10.0,M,2O,III,2.0,28.0
10.0,M,2O,III,2.0,28.0
10.0,M,2O,III,2.0,30.0
10.0,M,2O,III,2.0,34.0
10.0,M,2O,III,2.0,34.0
10.0,M,2O,III,2.0,34.0
10.0,M,2O,III,2.0,36.0
10.0,M,2O,III,2.0,36.0
10.0,M,2O,III,2.0,36.0
10.0,M,2O,III,2.0,36.0
10.0,M,2O,III,2.0,36.0
10.0,M,2O,III,2.0,36.0
10.0,M,2O,III,2.0,36.0
10.0,M,2O,III,2.0,39.0
10.0,M,2O,III,2.0,39.0
10.0,M,2O,III,2.0,39.0
10.0,M,2O,III,2.0,39.0
10.0,M,2O,III,2.0,39.0
10.0,M,2O,III,2.0,39.0
10.0,M,2O,III,2.0,39.0
10.0,M,2O,III,2.0,42.0
10.0,M,2O,III,2.0,48.0
10.0,M,2O,III,2.0,48.0
10.0,M,2O,III,2.0,48.0
10.0,M,2O,III,2.0,48.0
10.0,M,2O,III,2.0,48.0
10.0,M,2O,III,2.0,50.0
10.0,M,2O,III,2.0,50.0
10.0,M,2O,III,2.0,50.0
10.0,M,2O,III,2.0,50.0
10.0,M,2O,III,2.0,53.0
10.0,M,2O,III,2.0,53.0
10.0,M,2O,III,2.0,53.0
10.0,M,2O,III,2.0,53.0
10.0,M,2O,III,2.0,53.0
10.0,M,2O,III,2.0,55.0
10.0,M,2O,III,2.0,55.0
10.0,M,2O,III,2.0,55.0
10.0,M,2O,III,2.0,60.0
10.0,M,2O,III,2.0,60.0
10.0,M,2O,III,2.0,60.0
10.0,M,2O,III,2.0,62.0
10.0,M,2O,III,2.0,62.0
10.0,M,2O,III,2.0,62.0
10.0,M,2O,III,2.0,67.0
10.0,M,2O,III,2.0,67.0
10.0,M,2O,III,2.0,71.0
11.0,M,2O,I,3.0,10.0
11.0,M,2O,I,3.0,10.0
11.0,M,2O,I,3.0,10.0
11.0,M,2O,I,3.0,16.0
11.0,M,2O,I,3.0,20.0
11.0,M,2O,I,3.0,22.0
11.0,M,2O,I,3.0,28.0
11.0,M,2O,I,3.0,28.0
11.0,M,2O,I,3.0,34.0
11.0,M,2O,I,3.0,34.0
11.0,M,2O,I,3.0,34.0
11.0,M,2O,I,3.0,39.0
11.0,M,2O,I,3.0,42.0
11.0,M,2O,I,3.0,50.0
11.0,M,2O,I,3.0,50.0
11.0,M,2O,I,3.0,50.0
11.0,M,2O,I,3.0,53.0
11.0,M,2O,I,3.0,53.0
11.0,M,2O,I,3.0,55.0
11.0,M,2O,I,3.0,55.0
11.0,M,2O,I,3.0,55.0
11.0,M,2O,I,3.0,55.0
11.0,M,2O,I,3.0,55.0
11.0,M,2O,I,3.0,58.0
11.0,M,2O,I,3.0,58.0
11.0,M,2O,I,3.0,60.0
11.0,M,2O,I,3.0,60.0
11.0,M,2O,I,3.0,60.0
11.0,M,2O,I,3.0,60.0
11.0,M,2O,I,3.0,60.0
11.0,M,2O,I,3.0,60.0
11.0,M,2O,I,3.0,60.0
11.0,M,2O,I,3.0,60.0
11.0,M,2O,I,3.0,64.0
11.0,M,2O,I,3.0,67.0
11.0,M,2O,I,3.0,67.0
11.0,M,2O,I,3.0,67.0
11.0,M,2O,I,3.0,67.0
11.0,M,2O,I,3.0,71.0
11.0,M,2O,I,3.0,71.0
11.0,M,2O,I,3.0,74.0
11.0,M,2O,I,3.0,74.0
11.0,M,2O,I,3.0,74.0
11.0,M,2O,I,3.0,74.0
11.0,M,2O,I,3.0,74.0
11.0,M,2O,I,3.0,74.0
11.0,M,2O,I,3.0,74.0
11.0,M,2O,I,3.0,74.0
11.0,M,2O,I,3.0,74.0
11.0,M,2O,III,3.0,10.0
11.0,M,2O,III,3.0,10.0
11.0,M,2O,III,3.0,10.0
11.0,M,2O,III,3.0,10.0
11.0,M,2O,III,3.0,18.0
11.0,M,2O,III,3.0,26.0
11.0,M,2O,III,3.0,26.0
11.0,M,2O,III,3.0,28.0
11.0,M,2O,III,3.0,32.0
11.0,M,2O,III,3.0,32.0
11.0,M,2O,III,3.0,32.0
11.0,M,2O,III,3.0,34.0
11.0,M,2O,III,3.0,34.0
11.0,M,2O,III,3.0,34.0
11.0,M,2O,III,3.0,34.0
11.0,M,2O,III,3.0,36.0
11.0,M,2O,III,3.0,39.0
11.0,M,2O,III,3.0,39.0
11.0,M,2O,III,3.0,39.0
11.0,M,2O,III,3.0,39.0
11.0,M,2O,III,3.0,39.0
11.0,M,2O,III,3.0,42.0
11.0,M,2O,III,3.0,42.0
11.0,M,2O,III,3.0,42.0
11.0,M,2O,III,3.0,48.0
11.0,M,2O,III,3.0,48.0
11.0,M,2O,III,3.0,48.0
11.0,M,2O,III,3.0,50.0
11.0,M,2O,III,3.0,50.0
11.0,M,2O,III,3.0,50.0
11.0,M,2O,III,3.0,53.0
11.0,M,2O,III,3.0,53.0
11.0,M,2O,III,3.0,53.0
11.0,M,2O,III,3.0,53.0
11.0,M,2O,III,3.0,53.0
11.0,M,2O,III,3.0,53.0
11.0,M,2O,III,3.0,53.0
11.0,M,2O,III,3.0,53.0
11.0,M,2O,III,3.0,53.0
11.0,M,2O,III,3.0,53.0
11.0,M,2O,III,3.0,53.0
11.0,M,2O,III,3.0,53.0
11.0,M,2O,III,3.0,55.0
11.0,M,2O,III,3.0,55.0
11.0,M,2O,III,3.0,55.0
11.0,M,2O,III,3.0,55.0
11.0,M,2O,III,3.0,55.0
11.0,M,2O,III,3.0,55.0
11.0,M,2O,III,3.0,58.0
11.0,M,2O,III,3.0,58.0
11.0,M,2O,III,3.0,58.0
11.0,M,2O,III,3.0,58.0
11.0,M,2O,III,3.0,62.0
11.0,M,2O,III,3.0,62.0
11.0,M,2O,III,3.0,67.0
12.0,M,2O,I,4.0,10.0
12.0,M,2O,I,4.0,10.0
12.0,M,2O,I,4.0,28.0
12.0,M,2O,I,4.0,28.0
12.0,M,2O,I,4.0,28.0
12.0,M,2O,I,4.0,34.0
12.0,M,2O,I,4.0,36.0
12.0,M,2O,I,4.0,42.0
12.0,M,2O,I,4.0,42.0
12.0,M,2O,I,4.0,48.0
12.0,M,2O,I,4.0,50.0
12.0,M,2O,I,4.0,50.0
12.0,M,2O,I,4.0,50.0
12.0,M,2O,I,4.0,53.0
12.0,M,2O,I,4.0,55.0
12.0,M,2O,I,4.0,55.0
12.0,M,2O,I,4.0,55.0
12.0,M,2O,I,4.0,55.0
12.0,M,2O,I,4.0,55.0
12.0,M,2O,I,4.0,55.0
12.0,M,2O,I,4.0,55.0
12.0,M,2O,I,4.0,55.0
12.0,M,2O,I,4.0,55.0
12.0,M,2O,I,4.0,55.0
12.0,M,2O,I,4.0,55.0
12.0,M,2O,I,4.0,58.0
12.0,M,2O,I,4.0,60.0
12.0,M,2O,I,4.0,60.0
12.0,M,2O,I,4.0,60.0
12.0,M,2O,I,4.0,60.0
12.0,M,2O,I,4.0,60.0
12.0,M,2O,I,4.0,60.0
12.0,M,2O,I,4.0,60.0
12.0,M,2O,I,4.0,60.0
12.0,M,2O,I,4.0,62.0
12.0,M,2O,I,4.0,62.0
12.0,M,2O,I,4.0,62.0
12.0,M,2O,I,4.0,62.0
12.0,M,2O,I,4.0,62.0
12.0,M,2O,I,4.0,62.0
12.0,M,2O,I,4.0,62.0
12.0,M,2O,I,4.0,62.0
12.0,M,2O,I,4.0,64.0
12.0,M,2O,I,4.0,64.0
12.0,M,2O,I,4.0,64.0
12.0,M,2O,I,4.0,64.0
12.0,M,2O,I,4.0,64.0
12.0,M,2O,I,4.0,64.0
12.0,M,2O,I,4.0,64.0
12.0,M,2O,I,4.0,64.0
12.0,M,2O,I,4.0,64.0
12.0,M,2O,I,4.0,64.0
12.0,M,2O,I,4.0,67.0
12.0,M,2O,I,4.0,67.0
12.0,M,2O,I,4.0,67.0
12.0,M,2O,I,4.0,74.0
12.0,M,2O,I,4.0,74.0
12.0,M,2O,I,4.0,74.0
12.0,M,2O,III,4.0,10.0
12.0,M,2O,III,4.0,20.0
12.0,M,2O,III,4.0,20.0
12.0,M,2O,III,4.0,26.0
12.0,M,2O,III,4.0,26.0
12.0,M,2O,III,4.0,28.0
12.0,M,2O,III,4.0,32.0
12.0,M,2O,III,4.0,32.0
12.0,M,2O,III,4.0,34.0
12.0,M,2O,III,4.0,34.0
12.0,M,2O,III,4.0,34.0
12.0,M,2O,III,4.0,36.0
12.0,M,2O,III,4.0,36.0
12.0,M,2O,III,4.0,36.0
12.0,M,2O,III,4.0,36.0
12.0,M,2O,III,4.0,36.0
12.0,M,2O,III,4.0,39.0
12.0,M,2O,III,4.0,39.0
12.0,M,2O,III,4.0,39.0
12.0,M,2O,III,4.0,39.0
12.0,M,2O,III,4.0,39.0
12.0,M,2O,III,4.0,42.0
12.0,M,2O,III,4.0,48.0
12.0,M,2O,III,4.0,48.0
12.0,M,2O,III,4.0,48.0
12.0,M,2O,III,4.0,48.0
12.0,M,2O,III,4.0,48.0
12.0,M,2O,III,4.0,48.0
12.0,M,2O,III,4.0,50.0
12.0,M,2O,III,4.0,50.0
12.0,M,2O,III,4.0,50.0
12.0,M,2O,III,4.0,53.0
12.0,M,2O,III,4.0,53.0
12.0,M,2O,III,4.0,53.0
12.0,M,2O,III,4.0,53.0
12.0,M,2O,III,4.0,53.0
12.0,M,2O,III,4.0,55.0
12.0,M,2O,III,4.0,55.0
12.0,M,2O,III,4.0,55.0
12.0,M,2O,III,4.0,55.0
12.0,M,2O,III,4.0,55.0
12.0,M,2O,III,4.0,55.0
12.0,M,2O,III,4.0,58.0
12.0,M,2O,III,4.0,58.0
12.0,M,2O,III,4.0,58.0
12.0,M,2O,III,4.0,58.0
12.0,M,2O,III,4.0,58.0
12.0,M,2O,III,4.0,58.0
12.0,M,2O,III,4.0,58.0
12.0,M,2O,III,4.0,60.0
12.0,M,2O,III,4.0,60.0
12.0,M,2O,III,4.0,60.0
12.0,M,2O,III,4.0,60.0
12.0,M,2O,III,4.0,60.0
12.0,M,2O,III,4.0,62.0
12.0,M,2O,III,4.0,62.0
12.0,M,2O,III,4.0,62.0
12.0,M,2O,III,4.0,67.0
12.0,M,2O,III,4.0,74.0
13.0,M,22,I,1.0,10.0
13.0,M,22,I,1.0,14.0
13.0,M,22,I,1.0,18.0
13.0,M,22,I,1.0,20.0
13.0,M,22,I,1.0,24.0
13.0,M,22,I,1.0,28.0
13.0,M,22,I,1.0,30.0
13.0,M,22,I,1.0,32.0
13.0,M,22,I,1.0,32.0
13.0,M,22,I,1.0,32.0
13.0,M,22,I,1.0,36.0
13.0,M,22,I,1.0,36.0
13.0,M,22,I,1.0,36.0
13.0,M,22,I,1.0,39.0
13.0,M,22,I,1.0,39.0
13.0,M,22,I,1.0,42.0
13.0,M,22,I,1.0,48.0
13.0,M,22,I,1.0,48.0
13.0,M,22,I,1.0,50.0
13.0,M,22,I,1.0,50.0
13.0,M,22,I,1.0,50.0
13.0,M,22,I,1.0,53.0
13.0,M,22,I,1.0,53.0
13.0,M,22,I,1.0,53.0
13.0,M,22,I,1.0,53.0
13.0,M,22,I,1.0,53.0
13.0,M,22,I,1.0,53.0
13.0,M,22,I,1.0,53.0
13.0,M,22,I,1.0,55.0
13.0,M,22,I,1.0,55.0
13.0,M,22,I,1.0,55.0
13.0,M,22,I,1.0,55.0
13.0,M,22,I,1.0,58.0
13.0,M,22,I,1.0,58.0
13.0,M,22,I,1.0,58.0
13.0,M,22,I,1.0,58.0
13.0,M,22,I,1.0,58.0
13.0,M,22,I,1.0,58.0
13.0,M,22,I,1.0,60.0
13.0,M,22,I,1.0,60.0
13.0,M,22,I,1.0,60.0
13.0,M,22,I,1.0,60.0
13.0,M,22,I,1.0,60.0
13.0,M,22,I,1.0,60.0
13.0,M,22,I,1.0,62.0
13.0,M,22,I,1.0,62.0
13.0,M,22,I,1.0,62.0
13.0,M,22,I,1.0,62.0
13.0,M,22,I,1.0,62.0
13.0,M,22,I,1.0,62.0
13.0,M,22,I,1.0,62.0
13.0,M,22,I,1.0,62.0
13.0,M,22,I,1.0,64.0
13.0,M,22,I,1.0,64.0
13.0,M,22,I,1.0,64.0
13.0,M,22,I,1.0,64.0
13.0,M,22,I,1.0,64.0
13.0,M,22,I,1.0,64.0
13.0,M,22,I,1.0,64.0
13.0,M,22,I,1.0,64.0
13.0,M,22,I,1.0,64.0
13.0,M,22,I,1.0,64.0
13.0,M,22,I,1.0,64.0
13.0,M,22,I,1.0,69.0
13.0,M,22,I,1.0,74.0
13.0,M,22,III,1.0,12.0
13.0,M,22,III,1.0,22.0
13.0,M,22,III,1.0,24.0
13.0,M,22,III,1.0,26.0
13.0,M,22,III,1.0,26.0
13.0,M,22,III,1.0,26.0
13.0,M,22,III,1.0,28.0
13.0,M,22,III,1.0,28.0
13.0,M,22,III,1.0,30.0
13.0,M,22,III,1.0,32.0
13.0,M,22,III,1.0,32.0
13.0,M,22,III,1.0,32.0
13.0,M,22,III,1.0,32.0
13.0,M,22,III,1.0,34.0
13.0,M,22,III,1.0,34.0
13.0,M,22,III,1.0,34.0
13.0,M,22,III,1.0,34.0
13.0,M,22,III,1.0,36.0
13.0,M,22,III,1.0,36.0
13.0,M,22,III,1.0,36.0
13.0,M,22,III,1.0,39.0
13.0,M,22,III,1.0,39.0
13.0,M,22,III,1.0,42.0
13.0,M,22,III,1.0,42.0
13.0,M,22,III,1.0,48.0
13.0,M,22,III,1.0,48.0
13.0,M,22,III,1.0,50.0
13.0,M,22,III,1.0,50.0
13.0,M,22,III,1.0,50.0
13.0,M,22,III,1.0,50.0
13.0,M,22,III,1.0,50.0
13.0,M,22,III,1.0,50.0
13.0,M,22,III,1.0,50.0
13.0,M,22,III,1.0,50.0
13.0,M,22,III,1.0,50.0
13.0,M,22,III,1.0,53.0
13.0,M,22,III,1.0,53.0
13.0,M,22,III,1.0,53.0
13.0,M,22,III,1.0,53.0
13.0,M,22,III,1.0,53.0
13.0,M,22,III,1.0,53.0
13.0,M,22,III,1.0,53.0
13.0,M,22,III,1.0,53.0
13.0,M,22,III,1.0,53.0
13.0,M,22,III,1.0,53.0
13.0,M,22,III,1.0,53.0
13.0,M,22,III,1.0,53.0
13.0,M,22,III,1.0,53.0
13.0,M,22,III,1.0,55.0
13.0,M,22,III,1.0,55.0
13.0,M,22,III,1.0,55.0
13.0,M,22,III,1.0,58.0
13.0,M,22,III,1.0,58.0
13.0,M,22,III,1.0,58.0
