No,Sex,Genotype,Food,Rep,time
23.0,M,C14,III,3.0,50.0
23.0,M,C14,III,3.0,50.0
23.0,M,C14,III,3.0,50.0
23.0,M,C14,III,3.0,50.0
23.0,M,C14,III,3.0,50.0
23.0,M,C14,III,3.0,53.0
23.0,M,C14,III,3.0,53.0
23.0,M,C14,III,3.0,53.0
23.0,M,C14,III,3.0,53.0
23.0,M,C14,III,3.0,53.0
23.0,M,C14,III,3.0,53.0
23.0,M,C14,III,3.0,53.0
23.0,M,C14,III,3.0,53.0
23.0,M,C14,III,3.0,53.0
23.0,M,C14,III,3.0,53.0
23.0,M,C14,III,3.0,53.0
23.0,M,C14,III,3.0,53.0
23.0,M,C14,III,3.0,55.0
23.0,M,C14,III,3.0,55.0
23.0,M,C14,III,3.0,55.0
23.0,M,C14,III,3.0,55.0
23.0,M,C14,III,3.0,58.0
23.0,M,C14,III,3.0,58.0
23.0,M,C14,III,3.0,58.0
23.0,M,C14,III,3.0,58.0
23.0,M,C14,III,3.0,60.0
23.0,M,C14,III,3.0,60.0
23.0,M,C14,III,3.0,60.0
23.0,M,C14,III,3.0,62.0
23.0,M,C14,III,3.0,62.0
23.0,M,C14,III,3.0,62.0
23.0,M,C14,III,3.0,62.0
23.0,M,C14,III,3.0,64.0
23.0,M,C14,III,3.0,74.0
23.0,M,C14,III,3.0,74.0
24.0,M,C14,I,4.0,12.0
24.0,M,C14,I,4.0,39.0
24.0,M,C14,I,4.0,48.0
24.0,M,C14,I,4.0,50.0
24.0,M,C14,I,4.0,53.0
24.0,M,C14,I,4.0,55.0
24.0,M,C14,I,4.0,55.0
24.0,M,C14,I,4.0,55.0
24.0,M,C14,I,4.0,58.0
24.0,M,C14,I,4.0,58.0
24.0,M,C14,I,4.0,58.0
24.0,M,C14,I,4.0,58.0
24.0,M,C14,I,4.0,58.0
24.0,M,C14,I,4.0,58.0
24.0,M,C14,I,4.0,60.0
24.0,M,C14,I,4.0,60.0
24.0,M,C14,I,4.0,60.0
24.0,M,C14,I,4.0,60.0
24.0,M,C14,I,4.0,60.0
24.0,M,C14,I,4.0,60.0
24.0,M,C14,I,4.0,60.0
24.0,M,C14,I,4.0,60.0
24.0,M,C14,I,4.0,62.0
24.0,M,C14,I,4.0,62.0
24.0,M,C14,I,4.0,62.0
24.0,M,C14,I,4.0,62.0
24.0,M,C14,I,4.0,62.0
24.0,M,C14,I,4.0,62.0
24.0,M,C14,I,4.0,62.0
24.0,M,C14,I,4.0,62.0
24.0,M,C14,I,4.0,62.0
24.0,M,C14,I,4.0,62.0
24.0,M,C14,I,4.0,62.0
24.0,M,C14,I,4.0,62.0
24.0,M,C14,I,4.0,62.0
24.0,M,C14,I,4.0,62.0
24.0,M,C14,I,4.0,62.0
24.0,M,C14,I,4.0,62.0
24.0,M,C14,I,4.0,62.0
24.0,M,C14,I,4.0,64.0
24.0,M,C14,I,4.0,64.0
24.0,M,C14,I,4.0,64.0
24.0,M,C14,I,4.0,64.0
24.0,M,C14,I,4.0,64.0
24.0,M,C14,I,4.0,64.0
24.0,M,C14,I,4.0,64.0
24.0,M,C14,I,4.0,64.0
24.0,M,C14,I,4.0,64.0
24.0,M,C14,I,4.0,64.0
24.0,M,C14,I,4.0,64.0
24.0,M,C14,I,4.0,64.0
24.0,M,C14,I,4.0,64.0
24.0,M,C14,I,4.0,64.0
24.0,M,C14,I,4.0,64.0
24.0,M,C14,I,4.0,64.0
24.0,M,C14,I,4.0,67.0
24.0,M,C14,I,4.0,69.0
24.0,M,C14,I,4.0,74.0
24.0,M,C14,I,4.0,74.0
24.0,M,C14,III,4.0,12.0
24.0,M,C14,III,4.0,28.0
24.0,M,C14,III,4.0,48.0
24.0,M,C14,III,4.0,48.0
24.0,M,C14,III,4.0,48.0
24.0,M,C14,III,4.0,48.0
24.0,M,C14,III,4.0,48.0
24.0,M,C14,III,4.0,48.0
24.0,M,C14,III,4.0,48.0
24.0,M,C14,III,4.0,48.0
24.0,M,C14,III,4.0,48.0
24.0,M,C14,III,4.0,48.0
24.0,M,C14,III,4.0,48.0
24.0,M,C14,III,4.0,48.0
24.0,M,C14,III,4.0,48.0
24.0,M,C14,III,4.0,48.0
24.0,M,C14,III,4.0,48.0
24.0,M,C14,III,4.0,48.0
24.0,M,C14,III,4.0,48.0
24.0,M,C14,III,4.0,50.0
24.0,M,C14,III,4.0,50.0
24.0,M,C14,III,4.0,50.0
24.0,M,C14,III,4.0,50.0
24.0,M,C14,III,4.0,50.0
24.0,M,C14,III,4.0,53.0
24.0,M,C14,III,4.0,53.0
24.0,M,C14,III,4.0,53.0
24.0,M,C14,III,4.0,53.0
24.0,M,C14,III,4.0,55.0
24.0,M,C14,III,4.0,55.0
24.0,M,C14,III,4.0,55.0
24.0,M,C14,III,4.0,55.0
24.0,M,C14,III,4.0,55.0
24.0,M,C14,III,4.0,55.0
24.0,M,C14,III,4.0,55.0
24.0,M,C14,III,4.0,55.0
24.0,M,C14,III,4.0,55.0
24.0,M,C14,III,4.0,58.0
24.0,M,C14,III,4.0,58.0
24.0,M,C14,III,4.0,58.0
24.0,M,C14,III,4.0,58.0
24.0,M,C14,III,4.0,58.0
24.0,M,C14,III,4.0,58.0
24.0,M,C14,III,4.0,58.0
24.0,M,C14,III,4.0,58.0
24.0,M,C14,III,4.0,58.0
24.0,M,C14,III,4.0,60.0
24.0,M,C14,III,4.0,62.0
24.0,M,C14,III,4.0,62.0
24.0,M,C14,III,4.0,62.0
24.0,M,C14,III,4.0,62.0
24.0,M,C14,III,4.0,64.0
24.0,M,C14,III,4.0,64.0
24.0,M,C14,III,4.0,74.0
25.0,M,C31,I,1.0,39.0
25.0,M,C31,I,1.0,50.0
25.0,M,C31,I,1.0,53.0
25.0,M,C31,I,1.0,53.0
25.0,M,C31,I,1.0,53.0
25.0,M,C31,I,1.0,53.0
25.0,M,C31,I,1.0,53.0
25.0,M,C31,I,1.0,55.0
25.0,M,C31,I,1.0,55.0
25.0,M,C31,I,1.0,55.0
25.0,M,C31,I,1.0,58.0
25.0,M,C31,I,1.0,58.0
25.0,M,C31,I,1.0,58.0
25.0,M,C31,I,1.0,58.0
25.0,M,C31,I,1.0,60.0
25.0,M,C31,I,1.0,60.0
25.0,M,C31,I,1.0,60.0
25.0,M,C31,I,1.0,62.0
25.0,M,C31,I,1.0,62.0
25.0,M,C31,I,1.0,62.0
25.0,M,C31,I,1.0,67.0
25.0,M,C31,I,1.0,67.0
25.0,M,C31,I,1.0,67.0
25.0,M,C31,I,1.0,67.0
25.0,M,C31,I,1.0,67.0
25.0,M,C31,I,1.0,67.0
25.0,M,C31,I,1.0,67.0
25.0,M,C31,I,1.0,67.0
25.0,M,C31,I,1.0,67.0
25.0,M,C31,I,1.0,67.0
25.0,M,C31,I,1.0,69.0
25.0,M,C31,I,1.0,69.0
25.0,M,C31,I,1.0,69.0
25.0,M,C31,I,1.0,71.0
25.0,M,C31,I,1.0,71.0
25.0,M,C31,I,1.0,71.0
25.0,M,C31,I,1.0,71.0
25.0,M,C31,I,1.0,74.0
25.0,M,C31,I,1.0,74.0
25.0,M,C31,I,1.0,74.0
25.0,M,C31,I,1.0,74.0
25.0,M,C31,I,1.0,74.0
25.0,M,C31,III,1.0,10.0
25.0,M,C31,III,1.0,16.0
25.0,M,C31,III,1.0,26.0
25.0,M,C31,III,1.0,36.0
25.0,M,C31,III,1.0,39.0
25.0,M,C31,III,1.0,39.0
25.0,M,C31,III,1.0,42.0
25.0,M,C31,III,1.0,42.0
25.0,M,C31,III,1.0,48.0
25.0,M,C31,III,1.0,48.0
25.0,M,C31,III,1.0,48.0
25.0,M,C31,III,1.0,48.0
25.0,M,C31,III,1.0,48.0
25.0,M,C31,III,1.0,48.0
25.0,M,C31,III,1.0,48.0
25.0,M,C31,III,1.0,48.0
25.0,M,C31,III,1.0,48.0
25.0,M,C31,III,1.0,50.0
25.0,M,C31,III,1.0,50.0
25.0,M,C31,III,1.0,50.0
25.0,M,C31,III,1.0,50.0
25.0,M,C31,III,1.0,50.0
25.0,M,C31,III,1.0,53.0
25.0,M,C31,III,1.0,53.0
25.0,M,C31,III,1.0,53.0
25.0,M,C31,III,1.0,53.0
25.0,M,C31,III,1.0,55.0
25.0,M,C31,III,1.0,55.0
25.0,M,C31,III,1.0,55.0
25.0,M,C31,III,1.0,55.0
25.0,M,C31,III,1.0,55.0
25.0,M,C31,III,1.0,58.0
25.0,M,C31,III,1.0,58.0
25.0,M,C31,III,1.0,58.0
25.0,M,C31,III,1.0,58.0
25.0,M,C31,III,1.0,58.0
25.0,M,C31,III,1.0,58.0
25.0,M,C31,III,1.0,58.0
25.0,M,C31,III,1.0,60.0
25.0,M,C31,III,1.0,60.0
25.0,M,C31,III,1.0,62.0
25.0,M,C31,III,1.0,62.0
25.0,M,C31,III,1.0,62.0
25.0,M,C31,III,1.0,62.0
25.0,M,C31,III,1.0,64.0
25.0,M,C31,III,1.0,64.0
25.0,M,C31,III,1.0,64.0
25.0,M,C31,III,1.0,64.0
25.0,M,C31,III,1.0,74.0
25.0,M,C31,III,1.0,74.0
26.0,M,C31,I,2.0,18.0
26.0,M,C31,I,2.0,20.0
26.0,M,C31,I,2.0,26.0
26.0,M,C31,I,2.0,32.0
26.0,M,C31,I,2.0,34.0
26.0,M,C31,I,2.0,48.0
26.0,M,C31,I,2.0,50.0
26.0,M,C31,I,2.0,50.0
26.0,M,C31,I,2.0,53.0
26.0,M,C31,I,2.0,55.0
26.0,M,C31,I,2.0,55.0
26.0,M,C31,I,2.0,55.0
26.0,M,C31,I,2.0,58.0
26.0,M,C31,I,2.0,58.0
26.0,M,C31,I,2.0,60.0
26.0,M,C31,I,2.0,60.0
26.0,M,C31,I,2.0,60.0
26.0,M,C31,I,2.0,60.0
26.0,M,C31,I,2.0,60.0
26.0,M,C31,I,2.0,60.0
26.0,M,C31,I,2.0,62.0
26.0,M,C31,I,2.0,62.0
26.0,M,C31,I,2.0,62.0
26.0,M,C31,I,2.0,62.0
26.0,M,C31,I,2.0,62.0
26.0,M,C31,I,2.0,62.0
26.0,M,C31,I,2.0,62.0
26.0,M,C31,I,2.0,62.0
26.0,M,C31,I,2.0,62.0
26.0,M,C31,I,2.0,62.0
26.0,M,C31,I,2.0,62.0
26.0,M,C31,I,2.0,62.0
26.0,M,C31,I,2.0,62.0
26.0,M,C31,I,2.0,62.0
26.0,M,C31,I,2.0,62.0
26.0,M,C31,I,2.0,62.0
26.0,M,C31,I,2.0,64.0
26.0,M,C31,I,2.0,64.0
26.0,M,C31,I,2.0,64.0
26.0,M,C31,I,2.0,64.0
26.0,M,C31,I,2.0,64.0
26.0,M,C31,I,2.0,64.0
26.0,M,C31,I,2.0,64.0
26.0,M,C31,I,2.0,64.0
26.0,M,C31,I,2.0,64.0
26.0,M,C31,I,2.0,64.0
26.0,M,C31,I,2.0,64.0
26.0,M,C31,I,2.0,64.0
26.0,M,C31,I,2.0,64.0
26.0,M,C31,I,2.0,64.0
26.0,M,C31,I,2.0,67.0
26.0,M,C31,I,2.0,67.0
26.0,M,C31,I,2.0,67.0
26.0,M,C31,I,2.0,67.0
26.0,M,C31,I,2.0,67.0
26.0,M,C31,I,2.0,69.0
26.0,M,C31,I,2.0,74.0
26.0,M,C31,III,2.0,10.0
26.0,M,C31,III,2.0,34.0
26.0,M,C31,III,2.0,34.0
26.0,M,C31,III,2.0,34.0
26.0,M,C31,III,2.0,36.0
26.0,M,C31,III,2.0,39.0
26.0,M,C31,III,2.0,39.0
26.0,M,C31,III,2.0,39.0
26.0,M,C31,III,2.0,42.0
26.0,M,C31,III,2.0,42.0
26.0,M,C31,III,2.0,48.0
26.0,M,C31,III,2.0,48.0
26.0,M,C31,III,2.0,50.0
26.0,M,C31,III,2.0,50.0
26.0,M,C31,III,2.0,50.0
26.0,M,C31,III,2.0,50.0
26.0,M,C31,III,2.0,53.0
26.0,M,C31,III,2.0,53.0
26.0,M,C31,III,2.0,53.0
26.0,M,C31,III,2.0,53.0
26.0,M,C31,III,2.0,53.0
26.0,M,C31,III,2.0,53.0
26.0,M,C31,III,2.0,55.0
26.0,M,C31,III,2.0,55.0
26.0,M,C31,III,2.0,55.0
26.0,M,C31,III,2.0,55.0
26.0,M,C31,III,2.0,55.0
26.0,M,C31,III,2.0,55.0
26.0,M,C31,III,2.0,55.0
26.0,M,C31,III,2.0,58.0
26.0,M,C31,III,2.0,58.0
26.0,M,C31,III,2.0,58.0
26.0,M,C31,III,2.0,58.0
26.0,M,C31,III,2.0,58.0
26.0,M,C31,III,2.0,58.0
26.0,M,C31,III,2.0,58.0
26.0,M,C31,III,2.0,60.0
26.0,M,C31,III,2.0,60.0
26.0,M,C31,III,2.0,60.0
26.0,M,C31,III,2.0,60.0
26.0,M,C31,III,2.0,62.0
26.0,M,C31,III,2.0,62.0
26.0,M,C31,III,2.0,62.0
26.0,M,C31,III,2.0,62.0
26.0,M,C31,III,2.0,62.0
26.0,M,C31,III,2.0,62.0
26.0,M,C31,III,2.0,64.0
26.0,M,C31,III,2.0,67.0
26.0,M,C31,III,2.0,67.0
26.0,M,C31,III,2.0,67.0
26.0,M,C31,III,2.0,67.0
26.0,M,C31,III,2.0,67.0
26.0,M,C31,III,2.0,69.0
26.0,M,C31,III,2.0,69.0
26.0,M,C31,III,2.0,71.0
26.0,M,C31,III,2.0,74.0
26.0,M,C31,III,2.0,74.0
27.0,M,C31,I,3.0,16.0
27.0,M,C31,I,3.0,16.0
27.0,M,C31,I,3.0,16.0
27.0,M,C31,I,3.0,26.0
27.0,M,C31,I,3.0,28.0
27.0,M,C31,I,3.0,42.0
27.0,M,C31,I,3.0,48.0
27.0,M,C31,I,3.0,48.0
27.0,M,C31,I,3.0,50.0
27.0,M,C31,I,3.0,50.0
27.0,M,C31,I,3.0,50.0
27.0,M,C31,I,3.0,53.0
27.0,M,C31,I,3.0,55.0
27.0,M,C31,I,3.0,55.0
27.0,M,C31,I,3.0,55.0
27.0,M,C31,I,3.0,55.0
27.0,M,C31,I,3.0,55.0
27.0,M,C31,I,3.0,58.0
27.0,M,C31,I,3.0,58.0
27.0,M,C31,I,3.0,58.0
27.0,M,C31,I,3.0,60.0
27.0,M,C31,I,3.0,60.0
27.0,M,C31,I,3.0,60.0
27.0,M,C31,I,3.0,60.0
27.0,M,C31,I,3.0,62.0
27.0,M,C31,I,3.0,62.0
27.0,M,C31,I,3.0,62.0
27.0,M,C31,I,3.0,62.0
27.0,M,C31,I,3.0,62.0
27.0,M,C31,I,3.0,62.0
27.0,M,C31,I,3.0,62.0
27.0,M,C31,I,3.0,62.0
27.0,M,C31,I,3.0,62.0
27.0,M,C31,I,3.0,62.0
27.0,M,C31,I,3.0,62.0
27.0,M,C31,I,3.0,62.0
27.0,M,C31,I,3.0,64.0
27.0,M,C31,I,3.0,64.0
27.0,M,C31,I,3.0,64.0
27.0,M,C31,I,3.0,64.0
27.0,M,C31,I,3.0,64.0
27.0,M,C31,I,3.0,64.0
27.0,M,C31,I,3.0,64.0
27.0,M,C31,I,3.0,64.0
27.0,M,C31,I,3.0,64.0
27.0,M,C31,I,3.0,64.0
27.0,M,C31,I,3.0,64.0
27.0,M,C31,I,3.0,64.0
27.0,M,C31,I,3.0,64.0
27.0,M,C31,I,3.0,64.0
27.0,M,C31,I,3.0,64.0
27.0,M,C31,I,3.0,64.0
27.0,M,C31,I,3.0,64.0
27.0,M,C31,I,3.0,64.0
27.0,M,C31,I,3.0,64.0
27.0,M,C31,I,3.0,64.0
27.0,M,C31,I,3.0,67.0
27.0,M,C31,I,3.0,67.0
27.0,M,C31,III,3.0,10.0
27.0,M,C31,III,3.0,10.0
27.0,M,C31,III,3.0,10.0
27.0,M,C31,III,3.0,28.0
27.0,M,C31,III,3.0,34.0
27.0,M,C31,III,3.0,39.0
27.0,M,C31,III,3.0,48.0
27.0,M,C31,III,3.0,48.0
27.0,M,C31,III,3.0,48.0
27.0,M,C31,III,3.0,48.0
27.0,M,C31,III,3.0,48.0
27.0,M,C31,III,3.0,48.0
27.0,M,C31,III,3.0,48.0
27.0,M,C31,III,3.0,48.0
27.0,M,C31,III,3.0,48.0
27.0,M,C31,III,3.0,48.0
27.0,M,C31,III,3.0,48.0
27.0,M,C31,III,3.0,50.0
27.0,M,C31,III,3.0,50.0
27.0,M,C31,III,3.0,50.0
27.0,M,C31,III,3.0,50.0
27.0,M,C31,III,3.0,50.0
27.0,M,C31,III,3.0,50.0
27.0,M,C31,III,3.0,50.0
27.0,M,C31,III,3.0,50.0
27.0,M,C31,III,3.0,53.0
27.0,M,C31,III,3.0,55.0
27.0,M,C31,III,3.0,55.0
27.0,M,C31,III,3.0,55.0
27.0,M,C31,III,3.0,55.0
27.0,M,C31,III,3.0,55.0
27.0,M,C31,III,3.0,58.0
27.0,M,C31,III,3.0,58.0
27.0,M,C31,III,3.0,58.0
27.0,M,C31,III,3.0,58.0
27.0,M,C31,III,3.0,58.0
27.0,M,C31,III,3.0,58.0
27.0,M,C31,III,3.0,58.0
27.0,M,C31,III,3.0,58.0
27.0,M,C31,III,3.0,60.0
27.0,M,C31,III,3.0,60.0
27.0,M,C31,III,3.0,60.0
27.0,M,C31,III,3.0,60.0
27.0,M,C31,III,3.0,62.0
27.0,M,C31,III,3.0,62.0
27.0,M,C31,III,3.0,62.0
27.0,M,C31,III,3.0,67.0
27.0,M,C31,III,3.0,67.0
27.0,M,C31,III,3.0,69.0
27.0,M,C31,III,3.0,71.0
27.0,M,C31,III,3.0,74.0
27.0,M,C31,III,3.0,74.0
27.0,M,C31,III,3.0,74.0
28.0,M,C31,I,4.0,12.0
28.0,M,C31,I,4.0,28.0
28.0,M,C31,I,4.0,28.0
28.0,M,C31,I,4.0,42.0
28.0,M,C31,I,4.0,48.0
28.0,M,C31,I,4.0,48.0
28.0,M,C31,I,4.0,50.0
28.0,M,C31,I,4.0,50.0
28.0,M,C31,I,4.0,50.0
28.0,M,C31,I,4.0,53.0
28.0,M,C31,I,4.0,53.0
28.0,M,C31,I,4.0,53.0
28.0,M,C31,I,4.0,53.0
28.0,M,C31,I,4.0,53.0
28.0,M,C31,I,4.0,53.0
28.0,M,C31,I,4.0,53.0
28.0,M,C31,I,4.0,55.0
28.0,M,C31,I,4.0,55.0
28.0,M,C31,I,4.0,55.0
28.0,M,C31,I,4.0,55.0
28.0,M,C31,I,4.0,58.0
28.0,M,C31,I,4.0,58.0
28.0,M,C31,I,4.0,58.0
28.0,M,C31,I,4.0,58.0
28.0,M,C31,I,4.0,60.0
28.0,M,C31,I,4.0,60.0
28.0,M,C31,I,4.0,60.0
28.0,M,C31,I,4.0,60.0
28.0,M,C31,I,4.0,62.0
28.0,M,C31,I,4.0,62.0
28.0,M,C31,I,4.0,62.0
28.0,M,C31,I,4.0,62.0
28.0,M,C31,I,4.0,62.0
28.0,M,C31,I,4.0,62.0
28.0,M,C31,I,4.0,62.0
28.0,M,C31,I,4.0,62.0
28.0,M,C31,I,4.0,62.0
28.0,M,C31,I,4.0,62.0
28.0,M,C31,I,4.0,62.0
28.0,M,C31,I,4.0,64.0
28.0,M,C31,I,4.0,64.0
28.0,M,C31,I,4.0,64.0
28.0,M,C31,I,4.0,64.0
28.0,M,C31,I,4.0,64.0
28.0,M,C31,I,4.0,64.0
28.0,M,C31,I,4.0,64.0
28.0,M,C31,I,4.0,67.0
28.0,M,C31,I,4.0,69.0
28.0,M,C31,I,4.0,69.0
28.0,M,C31,I,4.0,74.0
28.0,M,C31,I,4.0,74.0
28.0,M,C31,I,4.0,74.0
28.0,M,C31,III,4.0,18.0
28.0,M,C31,III,4.0,22.0
28.0,M,C31,III,4.0,24.0
28.0,M,C31,III,4.0,28.0
28.0,M,C31,III,4.0,32.0
28.0,M,C31,III,4.0,34.0
28.0,M,C31,III,4.0,36.0
28.0,M,C31,III,4.0,48.0
28.0,M,C31,III,4.0,48.0
28.0,M,C31,III,4.0,48.0
28.0,M,C31,III,4.0,48.0
28.0,M,C31,III,4.0,48.0
28.0,M,C31,III,4.0,48.0
28.0,M,C31,III,4.0,48.0
28.0,M,C31,III,4.0,48.0
28.0,M,C31,III,4.0,50.0
28.0,M,C31,III,4.0,50.0
28.0,M,C31,III,4.0,50.0
28.0,M,C31,III,4.0,50.0
28.0,M,C31,III,4.0,50.0
28.0,M,C31,III,4.0,53.0
28.0,M,C31,III,4.0,53.0
28.0,M,C31,III,4.0,53.0
28.0,M,C31,III,4.0,53.0
28.0,M,C31,III,4.0,55.0
28.0,M,C31,III,4.0,55.0
28.0,M,C31,III,4.0,55.0
28.0,M,C31,III,4.0,55.0
28.0,M,C31,III,4.0,55.0
28.0,M,C31,III,4.0,55.0
28.0,M,C31,III,4.0,55.0
28.0,M,C31,III,4.0,55.0
28.0,M,C31,III,4.0,58.0
28.0,M,C31,III,4.0,58.0
28.0,M,C31,III,4.0,58.0
28.0,M,C31,III,4.0,58.0
28.0,M,C31,III,4.0,58.0
28.0,M,C31,III,4.0,58.0
28.0,M,C31,III,4.0,58.0
28.0,M,C31,III,4.0,58.0
28.0,M,C31,III,4.0,58.0
28.0,M,C31,III,4.0,58.0
28.0,M,C31,III,4.0,60.0
28.0,M,C31,III,4.0,60.0
28.0,M,C31,III,4.0,60.0
28.0,M,C31,III,4.0,60.0
28.0,M,C31,III,4.0,60.0
28.0,M,C31,III,4.0,60.0
28.0,M,C31,III,4.0,60.0
28.0,M,C31,III,4.0,64.0
28.0,M,C31,III,4.0,64.0
28.0,M,C31,III,4.0,64.0
28.0,M,C31,III,4.0,67.0
28.0,M,C31,III,4.0,69.0
28.0,M,C31,III,4.0,71.0
28.0,M,C31,III,4.0,74.0
29.0,M,Dup,I,1.0,14.0
29.0,M,Dup,I,1.0,18.0
29.0,M,Dup,I,1.0,20.0
29.0,M,Dup,I,1.0,26.0
29.0,M,Dup,I,1.0,39.0
29.0,M,Dup,I,1.0,42.0
29.0,M,Dup,I,1.0,42.0
29.0,M,Dup,I,1.0,48.0
29.0,M,Dup,I,1.0,48.0
29.0,M,Dup,I,1.0,50.0
29.0,M,Dup,I,1.0,50.0
29.0,M,Dup,I,1.0,53.0
29.0,M,Dup,I,1.0,53.0
29.0,M,Dup,I,1.0,53.0
29.0,M,Dup,I,1.0,53.0
29.0,M,Dup,I,1.0,53.0
29.0,M,Dup,I,1.0,53.0
29.0,M,Dup,I,1.0,53.0
29.0,M,Dup,I,1.0,53.0
29.0,M,Dup,I,1.0,55.0
29.0,M,Dup,I,1.0,55.0
29.0,M,Dup,I,1.0,58.0
29.0,M,Dup,I,1.0,58.0
29.0,M,Dup,I,1.0,58.0
29.0,M,Dup,I,1.0,58.0
29.0,M,Dup,I,1.0,60.0
29.0,M,Dup,I,1.0,60.0
29.0,M,Dup,I,1.0,60.0
29.0,M,Dup,I,1.0,62.0
29.0,M,Dup,I,1.0,64.0
29.0,M,Dup,I,1.0,64.0
29.0,M,Dup,I,1.0,64.0
29.0,M,Dup,I,1.0,64.0
29.0,M,Dup,I,1.0,64.0
29.0,M,Dup,I,1.0,64.0
29.0,M,Dup,I,1.0,64.0
29.0,M,Dup,I,1.0,64.0
29.0,M,Dup,I,1.0,64.0
29.0,M,Dup,I,1.0,64.0
29.0,M,Dup,I,1.0,64.0
29.0,M,Dup,I,1.0,69.0
29.0,M,Dup,I,1.0,69.0
29.0,M,Dup,I,1.0,69.0
29.0,M,Dup,I,1.0,69.0
29.0,M,Dup,I,1.0,69.0
29.0,M,Dup,I,1.0,71.0
29.0,M,Dup,I,1.0,74.0
29.0,M,Dup,I,1.0,74.0
29.0,M,Dup,I,1.0,74.0
29.0,M,Dup,I,1.0,74.0
29.0,M,Dup,I,1.0,74.0
29.0,M,Dup,I,1.0,74.0
29.0,M,Dup,I,1.0,74.0
29.0,M,Dup,I,1.0,74.0
29.0,M,Dup,I,1.0,74.0
29.0,M,Dup,III,1.0,12.0
29.0,M,Dup,III,1.0,22.0
29.0,M,Dup,III,1.0,32.0
29.0,M,Dup,III,1.0,32.0
29.0,M,Dup,III,1.0,32.0
29.0,M,Dup,III,1.0,34.0
29.0,M,Dup,III,1.0,34.0
29.0,M,Dup,III,1.0,39.0
29.0,M,Dup,III,1.0,39.0
29.0,M,Dup,III,1.0,48.0
29.0,M,Dup,III,1.0,48.0
29.0,M,Dup,III,1.0,48.0
29.0,M,Dup,III,1.0,50.0
29.0,M,Dup,III,1.0,50.0
29.0,M,Dup,III,1.0,50.0
29.0,M,Dup,III,1.0,50.0
29.0,M,Dup,III,1.0,50.0
29.0,M,Dup,III,1.0,50.0
29.0,M,Dup,III,1.0,50.0
29.0,M,Dup,III,1.0,50.0
29.0,M,Dup,III,1.0,50.0
29.0,M,Dup,III,1.0,50.0
29.0,M,Dup,III,1.0,50.0
29.0,M,Dup,III,1.0,50.0
29.0,M,Dup,III,1.0,50.0
29.0,M,Dup,III,1.0,50.0
29.0,M,Dup,III,1.0,53.0
29.0,M,Dup,III,1.0,53.0
29.0,M,Dup,III,1.0,53.0
29.0,M,Dup,III,1.0,53.0
29.0,M,Dup,III,1.0,53.0
29.0,M,Dup,III,1.0,53.0
29.0,M,Dup,III,1.0,53.0
29.0,M,Dup,III,1.0,53.0
29.0,M,Dup,III,1.0,53.0
29.0,M,Dup,III,1.0,53.0
29.0,M,Dup,III,1.0,53.0
29.0,M,Dup,III,1.0,55.0
29.0,M,Dup,III,1.0,55.0
29.0,M,Dup,III,1.0,55.0
29.0,M,Dup,III,1.0,55.0
29.0,M,Dup,III,1.0,55.0
29.0,M,Dup,III,1.0,55.0
29.0,M,Dup,III,1.0,55.0
29.0,M,Dup,III,1.0,55.0
29.0,M,Dup,III,1.0,55.0
29.0,M,Dup,III,1.0,55.0
29.0,M,Dup,III,1.0,55.0
29.0,M,Dup,III,1.0,55.0
29.0,M,Dup,III,1.0,58.0
29.0,M,Dup,III,1.0,58.0
29.0,M,Dup,III,1.0,58.0
29.0,M,Dup,III,1.0,58.0
29.0,M,Dup,III,1.0,58.0
29.0,M,Dup,III,1.0,60.0
29.0,M,Dup,III,1.0,60.0
29.0,M,Dup,III,1.0,64.0
29.0,M,Dup,III,1.0,69.0
29.0,M,Dup,III,1.0,71.0
29.0,M,Dup,III,1.0,74.0
30.0,M,Dup,I,2.0,30.0
30.0,M,Dup,I,2.0,30.0
30.0,M,Dup,I,2.0,30.0
30.0,M,Dup,I,2.0,50.0
30.0,M,Dup,I,2.0,53.0
30.0,M,Dup,I,2.0,53.0
30.0,M,Dup,I,2.0,53.0
30.0,M,Dup,I,2.0,53.0
30.0,M,Dup,I,2.0,53.0
30.0,M,Dup,I,2.0,55.0
30.0,M,Dup,I,2.0,58.0
30.0,M,Dup,I,2.0,58.0
30.0,M,Dup,I,2.0,58.0
30.0,M,Dup,I,2.0,58.0
30.0,M,Dup,I,2.0,60.0
30.0,M,Dup,I,2.0,62.0
30.0,M,Dup,I,2.0,62.0
30.0,M,Dup,I,2.0,62.0
30.0,M,Dup,I,2.0,64.0
30.0,M,Dup,I,2.0,64.0
30.0,M,Dup,I,2.0,64.0
30.0,M,Dup,I,2.0,67.0
30.0,M,Dup,I,2.0,67.0
30.0,M,Dup,I,2.0,67.0
30.0,M,Dup,I,2.0,67.0
30.0,M,Dup,I,2.0,67.0
30.0,M,Dup,I,2.0,67.0
30.0,M,Dup,I,2.0,67.0
30.0,M,Dup,I,2.0,67.0
30.0,M,Dup,I,2.0,67.0
30.0,M,Dup,I,2.0,67.0
30.0,M,Dup,I,2.0,67.0
30.0,M,Dup,I,2.0,67.0
30.0,M,Dup,I,2.0,67.0
30.0,M,Dup,I,2.0,67.0
30.0,M,Dup,I,2.0,67.0
30.0,M,Dup,I,2.0,67.0
30.0,M,Dup,I,2.0,69.0
30.0,M,Dup,I,2.0,69.0
